entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2022-07-06 11:00:00+10:00,SELL,Supply,mid,with,with,0.88973,0.88708,0.8884,0.89173,0.88176,2.0,33.3,18,3.0,2022-07-01 11:00:00+10:00,WIN,0.88176,2022-07-11 19:00:00+10:00,66.5
2022-07-15 03:00:00+10:00,SELL,Supply,mid,with,with,0.88612,0.88367,0.8849,0.88812,0.87844,2.0,32.3,12,2.0,2022-07-11 19:00:00+10:00,LOSS,0.88812,2022-07-19 15:00:00+10:00,-32.2
2022-10-18 19:00:00+10:00,SELL,Supply,mid,with,with,0.86979,0.8662,0.868,0.87179,0.8604,2.0,37.9,11,1.8,2022-10-14 23:00:00+10:00,WIN,0.8604,2022-10-20 11:00:00+10:00,76.0
2023-02-03 12:00:00+10:00,BUY,Demand,bottom,with,with,0.9434,0.9405,0.9405,0.9385,0.9445,2.0,20.0,8,1.3,2023-02-02 04:00:00+10:00,LOSS,0.9385,2023-02-03 20:00:00+10:00,-20.0
2023-05-10 23:00:00+10:00,BUY,Demand,bottom,with,with,0.90582,0.90398,0.90398,0.90198,0.90798,2.0,20.0,1,0.2,2023-05-10 19:00:00+10:00,WIN,0.90798,2023-05-10 23:00:00+10:00,40.0
2023-06-23 03:00:00+10:00,BUY,Demand,bottom,with,counter,0.88985,0.88771,0.88771,0.88571,0.89171,2.0,20.0,76,12.7,2023-06-06 11:00:00+10:00,LOSS,0.88571,2023-06-23 11:00:00+10:00,-20.0
2023-10-04 19:00:00+10:00,SELL,Supply,mid,with,counter,0.87083,0.86842,0.86962,0.87283,0.86322,2.0,32.1,8,1.3,2023-10-03 11:00:00+10:00,LOSS,0.87283,2023-10-05 11:00:00+10:00,-32.1
2023-10-06 23:00:00+10:00,SELL,Supply,mid,with,counter,0.87451,0.87191,0.87321,0.87651,0.86661,2.0,33.0,1,0.2,2023-10-06 19:00:00+10:00,WIN,0.86661,2023-10-12 23:00:00+10:00,66.0
2023-10-16 15:00:00+10:00,SELL,Supply,mid,with,with,0.86495,0.86288,0.86392,0.86695,0.85784,2.0,30.4,3,0.5,2023-10-13 23:00:00+10:00,LOSS,0.86695,2023-10-17 11:00:00+10:00,-30.3
2024-01-12 08:00:00+10:00,SELL,Supply,mid,with,with,0.89834,0.89688,0.89761,0.90034,0.89215,2.0,27.3,3,0.5,2024-01-11 20:00:00+10:00,WIN,0.89215,2024-01-16 08:00:00+10:00,54.6
2024-02-01 12:00:00+10:00,BUY,Demand,bottom,with,counter,0.88136,0.87906,0.87906,0.87706,0.88306,2.0,20.0,328,54.7,2023-11-14 20:00:00+10:00,LOSS,0.87706,2024-02-01 16:00:00+10:00,-20.0
2024-03-25 11:00:00+10:00,SELL,Supply,mid,with,counter,0.88918,0.88812,0.88865,0.89118,0.88359,2.0,25.3,6,1.0,2024-03-22 11:00:00+10:00,WIN,0.88359,2024-03-28 15:00:00+10:00,50.6
2024-04-02 19:00:00+10:00,SELL,Supply,mid,with,with,0.88355,0.8817,0.88262,0.88555,0.87678,2.0,29.2,3,0.5,2024-04-01 23:00:00+10:00,LOSS,0.88555,2024-04-03 23:00:00+10:00,-29.3
2024-07-24 23:00:00+10:00,SELL,Supply,mid,with,with,0.91196,0.91052,0.91124,0.91396,0.9058,2.0,27.2,1,0.2,2024-07-24 11:00:00+10:00,WIN,0.9058,2024-07-25 11:00:00+10:00,54.4
2024-07-31 15:00:00+10:00,BUY,Demand,bottom,with,counter,0.8994,0.89783,0.89783,0.89583,0.90183,2.0,20.0,377,62.8,2024-05-03 19:00:00+10:00,WIN,0.90183,2024-07-31 23:00:00+10:00,40.0
2024-08-01 19:00:00+10:00,SELL,Supply,mid,with,with,0.9061,0.90403,0.90506,0.9081,0.899,2.0,30.4,4,0.7,2024-07-31 11:00:00+10:00,WIN,0.899,2024-08-05 15:00:00+10:00,60.6
2024-09-09 07:00:00+10:00,BUY,Demand,bottom,with,counter,0.90612,0.90368,0.90368,0.90168,0.90768,2.0,20.0,101,16.8,2024-08-15 11:00:00+10:00,WIN,0.90768,2024-09-12 11:00:00+10:00,40.0
2024-09-16 19:00:00+10:00,SELL,Supply,mid,with,counter,0.91671,0.9154,0.91606,0.91871,0.91075,2.0,26.5,55,9.2,2024-09-03 11:00:00+10:00,LOSS,0.91871,2024-09-17 15:00:00+10:00,-26.5
2024-10-11 11:00:00+10:00,SELL,Supply,mid,with,counter,0.9285,0.92707,0.92778,0.9305,0.92235,2.0,27.2,28,4.7,2024-10-04 19:00:00+10:00,WIN,0.92235,2024-10-16 07:00:00+10:00,54.3
2025-01-15 20:00:00+10:00,SELL,Supply,bottom,with,with,0.89331,0.89089,0.89331,0.89531,0.88931,2.0,20.0,18,3.0,2025-01-10 20:00:00+10:00,WIN,0.88931,2025-01-15 20:00:00+10:00,40.0
2025-04-30 19:00:00+10:00,BUY,Demand,bottom,with,counter,0.88493,0.8822,0.8822,0.8802,0.8862,2.0,20.0,2,0.3,2025-04-30 11:00:00+10:00,LOSS,0.8802,2025-04-30 23:00:00+10:00,-20.0
2025-05-13 23:00:00+10:00,SELL,Supply,bottom,with,counter,0.9034,0.90097,0.9034,0.9054,0.8994,2.0,20.0,173,28.8,2025-04-03 03:00:00+10:00,WIN,0.8994,2025-05-13 23:00:00+10:00,40.0
2025-06-17 15:00:00+10:00,SELL,Supply,mid,with,with,0.88878,0.88748,0.88813,0.89078,0.88283,2.0,26.5,14,2.3,2025-06-13 07:00:00+10:00,WIN,0.88283,2025-06-18 03:00:00+10:00,53.0
2025-09-10 11:00:00+10:00,SELL,Supply,mid,with,counter,0.91643,0.91393,0.91518,0.91843,0.90868,2.0,32.5,1221,203.5,2024-11-27 00:00:00+10:00,LOSS,0.91843,2025-09-11 23:00:00+10:00,-32.5
2025-09-16 03:00:00+10:00,BUY,Demand,bottom,with,with,0.9209,0.91885,0.91885,0.91685,0.92285,2.0,20.0,5,0.8,2025-09-15 07:00:00+10:00,LOSS,0.91685,2025-09-16 19:00:00+10:00,-20.0
2025-10-06 11:00:00+10:00,BUY,Demand,bottom,with,with,0.92238,0.92058,0.92058,0.91858,0.92458,2.0,20.0,1,0.2,2025-10-06 07:00:00+10:00,LOSS,0.91858,2025-10-07 23:00:00+10:00,-20.0
