entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2023-02-10 02:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.92015,0.9178,0.92015,0.92085,0.9191,1.5,7.0,3,2023-02-09 21:00:00+10:00,WIN,0.9191,2023-02-10 02:00:00+10:00,10.5
2023-03-03 06:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.943,0.94124,0.94124,0.94054,0.94229,1.5,7.0,3,2023-03-03 00:00:00+10:00,WIN,0.94229,2023-03-03 06:00:00+10:00,10.5
2023-03-06 17:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.93341,0.93178,0.93178,0.93108,0.93283,1.5,7.0,162,2023-02-23 20:00:00+10:00,WIN,0.93283,2023-03-06 17:00:00+10:00,10.5
2023-03-10 22:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.92839,0.92638,0.92638,0.92568,0.92743,1.5,7.0,285,2023-02-22 22:00:00+10:00,WIN,0.92743,2023-03-10 22:00:00+10:00,10.5
2023-03-10 23:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.9272,0.92322,0.92322,0.92252,0.92427,1.5,7.0,311,2023-02-21 19:00:00+10:00,WIN,0.92427,2023-03-10 23:00:00+10:00,10.5
2023-03-13 19:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.91651,0.91261,0.91261,0.91191,0.91366,1.5,7.0,621,2023-02-03 19:00:00+10:00,LOSS,0.91191,2023-03-13 19:00:00+10:00,-7.0
2023-05-02 01:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.8962,0.89388,0.8962,0.8969,0.89515,1.5,7.0,25,2023-04-28 17:00:00+10:00,WIN,0.89515,2023-05-02 07:00:00+10:00,10.5
2023-06-13 02:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.91069,0.9095,0.91069,0.91139,0.90964,1.5,7.0,52,2023-06-08 05:00:00+10:00,WIN,0.90964,2023-06-13 02:00:00+10:00,10.5
2023-10-04 17:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.92145,0.91934,0.91934,0.91864,0.92039,1.5,7.0,22,2023-10-03 18:00:00+10:00,WIN,0.92039,2023-10-04 17:00:00+10:00,10.5
2023-10-12 16:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.90029,0.89893,0.89893,0.89823,0.89998,1.5,7.0,359,2023-09-21 16:00:00+10:00,WIN,0.89998,2023-10-12 16:00:00+10:00,10.5
2023-11-16 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.88927,0.88545,0.88927,0.88997,0.88822,1.5,7.0,18,2023-11-16 00:00:00+10:00,WIN,0.88822,2023-11-16 19:00:00+10:00,10.5
2023-12-12 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.87689,0.87281,0.87281,0.87211,0.87386,1.5,7.0,48,2023-12-08 03:00:00+10:00,WIN,0.87386,2023-12-12 23:00:00+10:00,10.5
2023-12-29 02:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.83971,0.83621,0.83971,0.84041,0.83866,1.5,7.0,2,2023-12-28 23:00:00+10:00,WIN,0.83866,2023-12-29 02:00:00+10:00,10.5
2024-01-24 00:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,0.87123,0.86749,0.87123,0.87193,0.87018,1.5,7.0,624,2023-12-14 23:00:00+10:00,WIN,0.87018,2024-01-24 00:00:00+10:00,10.5
