entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2020-08-12 12:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1884.37,1875.45,1875.45,1867.45,1887.45,1.5,80.0,162,2020-07-23 20:00:00+10:00,WIN,1887.45,2020-08-12 12:00:00+10:00,120.0
2020-12-17 17:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1879.44,1863.44,1879.44,1887.44,1867.44,1.5,80.0,209,2020-11-20 23:00:00+10:00,LOSS,1887.44,2020-12-17 23:00:00+10:00,-80.0
2021-01-13 11:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1860.6,1847.25,1860.6,1868.6,1848.6,1.5,80.0,6,2021-01-12 15:00:00+10:00,WIN,1848.6,2021-01-14 05:00:00+10:00,120.0
2021-02-08 09:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1818.28,1810.54,1818.28,1826.28,1806.28,1.5,80.0,17,2021-02-04 21:00:00+10:00,LOSS,1826.28,2021-02-08 21:00:00+10:00,-80.0
2021-04-09 22:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1742.56,1735.57,1735.57,1727.57,1747.57,1.5,80.0,16,2021-04-08 04:00:00+10:00,LOSS,1727.57,2021-04-13 04:00:00+10:00,-80.0
2021-05-10 22:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1843.95,1835.17,1843.95,1851.95,1831.95,1.5,80.0,729,2021-02-11 15:00:00+10:00,WIN,1831.95,2021-05-11 10:00:00+10:00,120.0
2021-06-14 22:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1869.86,1852.2,1852.2,1844.2,1864.2,1.5,80.0,214,2021-05-19 20:00:00+10:00,WIN,1864.2,2021-06-14 22:00:00+10:00,120.0
2021-09-08 22:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1800.62,1787.7,1787.7,1779.7,1799.7,1.5,80.0,93,2021-08-27 22:00:00+10:00,WIN,1799.7,2021-09-08 22:00:00+10:00,120.0
2021-10-08 22:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1773.83,1760.21,1773.83,1781.83,1761.83,1.5,80.0,132,2021-09-23 18:00:00+10:00,WIN,1761.83,2021-10-08 22:00:00+10:00,120.0
2021-12-02 17:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1774.11,1769.27,1769.27,1761.27,1781.27,1.5,80.0,233,2021-11-04 06:00:00+10:00,WIN,1781.27,2021-12-02 21:00:00+10:00,120.0
2021-12-17 11:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1804.38,1789.73,1804.38,1812.38,1792.38,1.5,80.0,149,2021-11-30 23:00:00+10:00,LOSS,1812.38,2021-12-17 21:00:00+10:00,-80.0
2021-12-21 17:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1797.73,1791.89,1797.73,1805.73,1785.73,1.5,80.0,6,2021-12-21 01:00:00+10:00,WIN,1785.73,2021-12-22 01:00:00+10:00,120.0
2022-03-01 17:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1914.1,1898.5,1914.1,1922.1,1902.1,1.5,80.0,8,2022-02-28 21:00:00+10:00,LOSS,1922.1,2022-03-01 19:00:00+10:00,-80.0
2022-04-09 00:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1943.68,1924.1,1943.68,1951.68,1931.68,1.5,80.0,36,2022-04-05 22:00:00+10:00,LOSS,1951.68,2022-04-11 18:00:00+10:00,-80.0
2022-06-29 16:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1836.05,1816.02,1816.02,1808.02,1828.02,1.5,80.0,103,2022-06-16 20:00:00+10:00,WIN,1828.02,2022-06-29 22:00:00+10:00,120.0
2022-10-29 00:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1651.76,1639.13,1639.13,1631.13,1651.13,1.5,80.0,37,2022-10-25 18:00:00+10:00,LOSS,1631.13,2022-11-01 10:00:00+10:00,-80.0
2022-11-04 18:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1650.5,1645.68,1650.5,1658.5,1638.5,1.5,80.0,19,2022-11-03 02:00:00+10:00,LOSS,1658.5,2022-11-04 22:00:00+10:00,-80.0
2023-06-29 22:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1903.43,1896.29,1896.29,1888.29,1908.29,1.5,80.0,899,2023-03-15 16:00:00+10:00,WIN,1908.29,2023-06-29 22:00:00+10:00,120.0
2023-08-03 00:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1940.21,1933.84,1933.84,1925.84,1945.84,1.5,80.0,181,2023-07-12 16:00:00+10:00,LOSS,1925.84,2023-08-04 22:00:00+10:00,-80.0
2023-10-20 08:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1982.15,1973.98,1982.15,1990.15,1970.15,1.5,80.0,724,2023-07-27 16:00:00+10:00,LOSS,1990.15,2023-10-21 00:00:00+10:00,-80.0
2023-10-20 08:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1979.04,1974.96,1979.04,1987.04,1967.04,1.5,80.0,724,2023-07-27 20:00:00+10:00,LOSS,1987.04,2023-10-20 22:00:00+10:00,-80.0
2023-11-02 02:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1991.2,1974.58,1974.58,1966.58,1986.58,1.5,80.0,36,2023-10-26 22:00:00+10:00,WIN,1986.58,2023-11-02 10:00:00+10:00,120.0
2023-11-11 01:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1958.78,1938.19,1938.19,1930.19,1950.19,1.5,80.0,191,2023-10-19 00:00:00+10:00,WIN,1950.19,2023-11-14 23:00:00+10:00,120.0
2023-12-28 19:00:00+10:00,BUY,Bull_BoS,bottom,with,with,2084.44,2075.89,2075.89,2067.89,2087.89,1.5,80.0,4,2023-12-28 03:00:00+10:00,LOSS,2067.89,2023-12-29 05:00:00+10:00,-80.0
2024-01-03 19:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,2064.12,2054.51,2054.51,2046.51,2066.51,1.5,80.0,55,2023-12-26 23:00:00+10:00,LOSS,2046.51,2024-01-03 21:00:00+10:00,-80.0
2024-01-24 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,2029.58,2023.95,2023.95,2015.95,2035.95,1.5,80.0,3,2024-01-24 11:00:00+10:00,WIN,2035.95,2024-01-24 23:00:00+10:00,120.0
2024-03-25 22:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,2180.09,2165.82,2180.09,2188.09,2168.09,1.5,80.0,10,2024-03-22 22:00:00+10:00,WIN,2168.09,2024-03-26 10:00:00+10:00,120.0
2024-04-05 10:00:00+10:00,BUY,Bull_BoS,bottom,with,with,2285.99,2270.42,2270.42,2262.42,2282.42,1.5,80.0,17,2024-04-03 16:00:00+10:00,WIN,2282.42,2024-04-05 10:00:00+10:00,120.0
2024-04-22 14:00:00+10:00,BUY,Bull_BoS,bottom,with,with,2395.59,2361.05,2361.05,2353.05,2373.05,1.5,80.0,14,2024-04-18 02:00:00+10:00,LOSS,2353.05,2024-04-22 16:00:00+10:00,-80.0
2024-04-22 16:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,2373.22,2354.38,2354.38,2346.38,2366.38,1.5,80.0,15,2024-04-18 06:00:00+10:00,WIN,2366.38,2024-04-22 16:00:00+10:00,120.0
2024-05-23 22:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,2378.74,2351.8,2351.8,2343.8,2363.8,1.5,80.0,71,2024-05-15 22:00:00+10:00,WIN,2363.8,2024-05-23 22:00:00+10:00,120.0
2024-05-24 02:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,2349.8,2331.89,2331.89,2323.89,2343.89,1.5,80.0,86,2024-05-14 00:00:00+10:00,WIN,2343.89,2024-05-24 02:00:00+10:00,120.0
2024-06-04 02:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,2348.69,2330.57,2348.69,2356.69,2336.69,1.5,80.0,7,2024-05-30 22:00:00+10:00,WIN,2336.69,2024-06-04 18:00:00+10:00,120.0
2024-06-27 20:00:00+10:00,SELL,Bear_BoS,bottom,with,with,2317.41,2309.67,2317.41,2325.41,2305.41,1.5,80.0,11,2024-06-26 16:00:00+10:00,LOSS,2325.41,2024-06-27 22:00:00+10:00,-80.0
2024-07-31 22:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,2426.67,2410.58,2426.67,2434.67,2414.67,1.5,80.0,58,2024-07-24 22:00:00+10:00,LOSS,2434.67,2024-08-01 04:00:00+10:00,-80.0
2024-08-03 00:00:00+10:00,BUY,Bull_BoS,bottom,with,with,2448.84,2430.16,2430.16,2422.16,2442.16,1.5,80.0,13,2024-08-01 18:00:00+10:00,LOSS,2422.16,2024-08-03 00:00:00+10:00,-80.0
2024-09-03 22:00:00+10:00,SELL,Bear_BoS,bottom,with,with,2501.99,2492.72,2501.99,2509.99,2489.99,1.5,80.0,1,2024-09-03 16:00:00+10:00,WIN,2489.99,2024-09-03 22:00:00+10:00,120.0
2024-09-06 22:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,2526.9,2513.13,2526.9,2534.9,2514.9,1.5,80.0,58,2024-08-30 18:00:00+10:00,WIN,2514.9,2024-09-06 22:00:00+10:00,120.0
2024-10-08 18:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,2650.11,2630.49,2630.49,2622.49,2642.49,1.5,80.0,58,2024-09-30 22:00:00+10:00,WIN,2642.49,2024-10-08 20:00:00+10:00,120.0
2024-10-10 22:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,2619.39,2602.71,2602.71,2594.71,2614.71,1.5,80.0,167,2024-09-20 22:00:00+10:00,WIN,2614.71,2024-10-10 22:00:00+10:00,120.0
2024-10-11 22:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,2651.9,2628.36,2651.9,2659.9,2639.9,1.5,80.0,35,2024-10-08 20:00:00+10:00,LOSS,2659.9,2024-10-12 02:00:00+10:00,-80.0
2024-11-06 01:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,2744.96,2735.54,2735.54,2727.54,2747.54,1.5,80.0,1,2024-11-05 19:00:00+10:00,WIN,2747.54,2024-11-06 11:00:00+10:00,120.0
