entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2020-11-24 18:00:00+10:00,SELL,Supply,mid,with,with,1.05331,1.05192,1.05261,1.05531,1.04857,1.5,27.0,4,0.3,2020-11-24 10:00:00+10:00,LOSS,1.05531,2020-11-25 06:00:00+10:00,-27.0
2020-12-02 10:00:00+10:00,SELL,Supply,bottom,with,with,1.0457,1.04468,1.0457,1.0477,1.0427,1.5,20.0,5,0.4,2020-12-02 00:00:00+10:00,WIN,1.0427,2020-12-02 14:00:00+10:00,30.0
2020-12-16 00:00:00+10:00,SELL,Supply,mid,with,counter,1.06685,1.0657,1.06628,1.06885,1.06241,1.5,25.7,294,24.5,2020-11-11 10:00:00+10:00,LOSS,1.06885,2020-12-17 04:00:00+10:00,-25.7
2021-01-12 18:00:00+10:00,SELL,Supply,mid,with,counter,1.07664,1.0757,1.07617,1.07864,1.07247,1.5,24.7,10,0.8,2020-10-15 07:00:00+10:00,LOSS,1.07864,2021-01-14 18:00:00+10:00,-24.7
2021-02-04 18:00:00+10:00,SELL,Supply,mid,with,with,1.06104,1.05982,1.06043,1.06304,1.05652,1.5,26.1,15,1.2,2021-02-03 06:00:00+10:00,LOSS,1.06304,2021-02-05 18:00:00+10:00,-26.1
2021-02-17 16:00:00+10:00,SELL,Supply,mid,with,counter,1.07903,1.07784,1.07843,1.08103,1.07454,1.5,26.0,221,18.4,2021-01-22 06:00:00+10:00,LOSS,1.08103,2021-02-23 06:00:00+10:00,-26.0
2021-08-17 17:00:00+10:00,SELL,Supply,mid,with,counter,1.0548,1.05332,1.05406,1.0568,1.04995,1.5,27.4,112,9.3,2021-08-04 07:00:00+10:00,WIN,1.04995,2021-08-17 23:00:00+10:00,41.1
2021-09-01 21:00:00+10:00,SELL,Supply,bottom,with,with,1.0426,1.0415,1.0426,1.0446,1.0396,1.5,20.0,18,1.5,2021-08-31 09:00:00+10:00,LOSS,1.0446,2021-09-07 13:00:00+10:00,-20.0
2021-09-30 01:00:00+10:00,SELL,Supply,mid,with,counter,1.04713,1.04581,1.04647,1.04913,1.04248,1.5,26.6,9,0.8,2021-08-24 15:00:00+10:00,LOSS,1.04913,2021-10-01 09:00:00+10:00,-26.6
2021-11-25 02:00:00+10:00,SELL,Supply,mid,with,counter,1.04844,1.04736,1.0479,1.05044,1.04409,1.5,25.4,6,0.5,2021-11-02 13:00:00+10:00,WIN,1.04409,2021-11-27 02:00:00+10:00,38.1
2021-12-28 00:00:00+10:00,SELL,Supply,mid,with,counter,1.06397,1.06232,1.06314,1.06597,1.05891,1.5,28.3,1375,114.6,2021-07-16 07:00:00+10:00,WIN,1.05891,2022-01-04 02:00:00+10:00,42.3
2022-02-25 00:00:00+10:00,SELL,Supply,mid,with,with,1.07258,1.07115,1.07186,1.07458,1.06779,1.5,27.2,17,1.4,2022-02-23 10:00:00+10:00,WIN,1.06779,2022-02-25 10:00:00+10:00,40.7
2022-03-29 01:00:00+10:00,SELL,Supply,mid,with,counter,1.08621,1.08535,1.08578,1.08821,1.08214,1.5,24.3,2,0.2,2021-04-08 21:00:00+10:00,LOSS,1.08821,2022-03-29 17:00:00+10:00,-24.3
2022-08-18 11:00:00+10:00,SELL,Supply,mid,with,with,1.10696,1.10527,1.10612,1.10896,1.10185,1.5,28.4,11,0.9,2022-08-17 11:00:00+10:00,LOSS,1.10896,2022-08-19 17:00:00+10:00,-28.4
2023-08-24 07:00:00+10:00,SELL,Supply,mid,with,counter,1.08506,1.08383,1.08445,1.08706,1.08052,1.5,26.1,6,0.5,2023-08-16 11:00:00+10:00,LOSS,1.08706,2023-08-25 17:00:00+10:00,-26.1
2024-01-02 18:00:00+10:00,SELL,Supply,mid,with,counter,1.08405,1.08222,1.08314,1.08605,1.07876,1.5,29.2,266,22.2,2023-11-29 10:00:00+10:00,WIN,1.07876,2024-01-03 14:00:00+10:00,43.8
2024-12-06 18:00:00+10:00,SELL,Supply,mid,with,with,1.09859,1.0975,1.09804,1.10059,1.09423,1.5,25.5,7,0.6,2024-12-06 00:00:00+10:00,WIN,1.09423,2024-12-07 02:00:00+10:00,38.1
2025-07-08 23:00:00+10:00,SELL,Supply,mid,with,counter,1.08923,1.088,1.08861,1.09123,1.08469,1.5,26.2,25,2.1,2025-05-20 13:00:00+10:00,LOSS,1.09123,2025-07-10 23:00:00+10:00,-26.2
2025-07-11 09:00:00+10:00,BUY,Demand,bottom,with,with,1.09251,1.09139,1.09139,1.08939,1.09439,1.5,20.0,1,0.1,2025-07-11 07:00:00+10:00,WIN,1.09439,2025-07-11 15:00:00+10:00,30.0
2025-07-14 09:00:00+10:00,BUY,Demand,bottom,with,with,1.09534,1.0946,1.0946,1.0926,1.0976,1.5,20.0,1,0.1,2025-07-14 07:00:00+10:00,WIN,1.0976,2025-07-16 17:00:00+10:00,30.0
2025-07-22 07:00:00+10:00,BUY,Demand,bottom,with,with,1.09176,1.091,1.091,1.089,1.094,1.5,20.0,12,1.0,2025-07-21 07:00:00+10:00,WIN,1.094,2025-07-22 09:00:00+10:00,30.0
2025-07-30 11:00:00+10:00,BUY,Demand,bottom,with,with,1.09217,1.09118,1.09118,1.08918,1.09418,1.5,20.0,14,1.2,2025-07-29 07:00:00+10:00,LOSS,1.08918,2025-08-01 07:00:00+10:00,-20.0
2025-08-12 09:00:00+10:00,BUY,Demand,bottom,with,with,1.09749,1.0966,1.0966,1.0946,1.0996,1.5,20.0,1,0.1,2025-08-12 07:00:00+10:00,LOSS,1.0946,2025-08-13 07:00:00+10:00,-20.0
2025-09-08 11:00:00+10:00,BUY,Demand,bottom,with,with,1.11274,1.11217,1.11217,1.11017,1.11517,1.5,20.0,2,0.2,2025-09-08 07:00:00+10:00,LOSS,1.11017,2025-09-08 21:00:00+10:00,-20.0
2025-09-16 07:00:00+10:00,BUY,Demand,bottom,with,with,1.1166,1.11568,1.11568,1.11368,1.11868,1.5,20.0,12,1.0,2025-09-15 07:00:00+10:00,WIN,1.11868,2025-09-16 11:00:00+10:00,30.0
2025-09-22 11:00:00+10:00,BUY,Demand,bottom,with,with,1.12614,1.1253,1.1253,1.1233,1.1283,1.5,20.0,2,0.2,2025-09-22 07:00:00+10:00,WIN,1.1283,2025-09-24 11:00:00+10:00,30.0
2025-09-26 07:00:00+10:00,BUY,Demand,bottom,with,with,1.13257,1.13178,1.13178,1.12978,1.13478,1.5,20.0,12,1.0,2025-09-25 07:00:00+10:00,WIN,1.13478,2025-09-26 09:00:00+10:00,30.0
2025-09-26 17:00:00+10:00,BUY,Demand,bottom,with,with,1.13412,1.13293,1.13293,1.13093,1.13593,1.5,20.0,5,0.4,2025-09-26 07:00:00+10:00,LOSS,1.13093,2025-09-29 07:00:00+10:00,-20.0
2025-10-02 15:00:00+10:00,BUY,Demand,bottom,with,with,1.13472,1.1336,1.1336,1.1316,1.1366,1.5,20.0,40,3.3,2025-09-29 07:00:00+10:00,LOSS,1.1316,2025-10-06 07:00:00+10:00,-20.0
