entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2021-12-10 10:00:00+10:00,SELL,Bear_BoS,mid,with,with,1.32442,1.32151,1.32296,1.32592,1.31706,2.0,29.6,14,2021-12-09 02:00:00+10:00,LOSS,1.32592,2021-12-11 02:00:00+10:00,-29.6
2022-01-18 12:00:00+10:00,BUY,Bull_BoS,mid,with,counter,1.36449,1.36256,1.36352,1.36106,1.36846,2.0,24.7,43,2022-01-12 16:00:00+10:00,LOSS,1.36106,2022-01-18 20:00:00+10:00,-24.6
2022-01-18 18:00:00+10:00,SELL,Bear_BoS,mid,counter,with,1.36613,1.36396,1.36504,1.36763,1.35988,2.0,25.9,3,2022-01-18 10:00:00+10:00,WIN,1.35988,2022-01-18 22:00:00+10:00,51.7
2022-01-21 04:00:00+10:00,BUY,Bull_BoS,mid,counter,counter,1.36278,1.36045,1.36162,1.35895,1.36695,2.0,26.7,3,2022-01-20 20:00:00+10:00,LOSS,1.35895,2022-01-21 06:00:00+10:00,-26.7
2022-03-29 19:00:00+10:00,SELL,Bear_BoS,mid,with,with,1.31098,1.30871,1.30985,1.31248,1.30458,2.0,26.3,1,2022-03-29 15:00:00+10:00,LOSS,1.31248,2022-03-29 21:00:00+10:00,-26.3
2023-06-22 21:00:00+10:00,BUY,Bull_BoS,mid,with,with,1.277,1.27432,1.27566,1.27282,1.28134,2.0,28.4,2,2023-06-22 15:00:00+10:00,WIN,1.28134,2023-06-22 21:00:00+10:00,56.8
2023-12-15 02:00:00+10:00,SELL,Bear_BoS,mid,counter,counter,1.27944,1.27658,1.27801,1.28094,1.27215,2.0,29.3,976,2023-08-22 15:00:00+10:00,WIN,1.27215,2023-12-15 22:00:00+10:00,58.6
2024-05-02 23:00:00+10:00,BUY,Bull_BoS,mid,counter,counter,1.24825,1.24662,1.24744,1.24512,1.25207,2.0,23.2,10,2024-05-01 15:00:00+10:00,WIN,1.25207,2024-05-03 01:00:00+10:00,46.3
2024-07-09 03:00:00+10:00,BUY,Bull_BoS,mid,with,with,1.28163,1.28019,1.28091,1.27869,1.28535,2.0,22.2,5,2024-07-08 15:00:00+10:00,LOSS,1.27869,2024-07-10 01:00:00+10:00,-22.2
2024-11-06 08:00:00+10:00,SELL,Bear_BoS,mid,with,counter,1.30577,1.30358,1.30468,1.30727,1.29948,2.0,26.0,136,2024-10-21 07:00:00+10:00,WIN,1.29948,2024-11-06 10:00:00+10:00,52.0
2025-09-05 23:00:00+10:00,SELL,Bear_BoS,mid,counter,counter,1.35499,1.35222,1.3536,1.35649,1.34784,2.0,28.9,39,2025-09-01 23:00:00+10:00,LOSS,1.35649,2025-09-09 11:00:00+10:00,-28.9
2026-01-08 22:00:00+10:00,BUY,Bull_BoS,mid,counter,counter,1.3443,1.34141,1.34286,1.33991,1.34875,2.0,29.5,35,2026-01-05 12:00:00+10:00,LOSS,1.33991,2026-01-09 22:00:00+10:00,-29.5
