entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2023-08-30 01:00:00+10:00,BUY,Demand,bottom,with,with,146.153,145.872,145.872,145.672,146.232,1.8,20.0,25,2.1,2023-08-25 23:00:00+10:00,WIN,146.232,2023-08-30 01:00:00+10:00,36.0
2023-10-03 23:00:00+10:00,BUY,Demand,bottom,with,counter,147.701,147.509,147.509,147.309,147.869,1.8,20.0,90,7.5,2023-09-22 11:00:00+10:00,LOSS,147.309,2023-10-03 23:00:00+10:00,-20.0
2023-12-08 02:00:00+10:00,BUY,Demand,bottom,with,counter,142.526,142.413,142.413,142.213,142.773,1.8,20.0,1052,87.7,2023-08-08 09:00:00+10:00,LOSS,142.213,2023-12-08 02:00:00+10:00,-20.0
2024-04-26 17:00:00+10:00,BUY,Demand,bottom,with,with,155.659,155.537,155.537,155.337,155.897,1.8,20.0,2,0.2,2024-04-26 13:00:00+10:00,LOSS,155.337,2024-04-26 17:00:00+10:00,-20.0
2024-07-11 23:00:00+10:00,BUY,Demand,bottom,with,counter,158.194,158.062,158.062,157.862,158.422,1.8,20.0,183,15.2,2024-06-20 17:00:00+10:00,LOSS,157.862,2024-07-11 23:00:00+10:00,-20.0
2024-07-31 13:00:00+10:00,BUY,Demand,bottom,with,counter,151.885,151.78,151.78,151.58,152.14,1.8,20.0,956,79.7,2024-04-10 21:00:00+10:00,WIN,152.14,2024-07-31 13:00:00+10:00,36.0
2024-08-03 01:00:00+10:00,BUY,Demand,bottom,with,counter,146.803,146.464,146.464,146.264,146.824,1.8,20.0,1562,130.2,2024-02-02 22:00:00+10:00,WIN,146.824,2024-08-03 01:00:00+10:00,36.0
2024-08-24 03:00:00+10:00,BUY,Demand,bottom,counter,counter,145.258,144.254,144.254,144.054,144.614,1.8,20.0,152,12.7,2024-08-07 11:00:00+10:00,WIN,144.614,2024-08-24 03:00:00+10:00,36.0
2025-05-14 19:00:00+10:00,BUY,Demand,bottom,with,with,146.17,145.718,145.718,145.518,146.078,1.8,20.0,25,2.1,2025-05-12 17:00:00+10:00,WIN,146.078,2025-05-14 19:00:00+10:00,36.0
2025-05-27 15:00:00+10:00,SELL,Supply,bottom,with,with,143.467,143.14,143.467,143.667,143.107,1.8,20.0,21,1.8,2025-05-23 21:00:00+10:00,WIN,143.107,2025-05-27 15:00:00+10:00,36.0
2025-09-02 17:00:00+10:00,SELL,Supply,bottom,with,counter,148.739,148.599,148.739,148.939,148.379,1.8,20.0,81,6.8,2025-08-22 23:00:00+10:00,WIN,148.379,2025-09-02 17:00:00+10:00,36.0
2025-09-15 19:00:00+10:00,BUY,Demand,bottom,with,counter,147.556,147.327,147.327,147.127,147.687,1.8,20.0,13,1.1,2025-09-12 17:00:00+10:00,LOSS,147.127,2025-09-16 11:00:00+10:00,-20.0
2026-01-03 04:00:00+10:00,SELL,Supply,mid,counter,counter,156.999,156.802,156.9005,157.199,156.3632,1.8,29.8,2,0.2,2026-01-03 00:00:00+10:00,LOSS,157.199,2026-01-05 10:00:00+10:00,-29.8
2026-04-30 21:00:00+10:00,BUY,Demand,bottom,with,counter,156.191,155.889,155.889,155.689,156.249,1.8,20.0,523,43.6,2026-03-02 08:00:00+10:00,LOSS,155.689,2026-04-30 21:00:00+10:00,-20.0
2026-06-03 17:00:00+10:00,BUY,Demand,bottom,with,with,159.496,159.431,159.431,159.231,159.791,1.8,20.0,21,1.8,2026-06-01 23:00:00+10:00,WIN,159.791,2026-06-03 17:00:00+10:00,36.0
2026-06-03 21:00:00+10:00,SELL,Supply,mid,counter,counter,159.986,159.866,159.926,160.186,159.458,1.8,26.0,1,0.1,2026-06-03 17:00:00+10:00,LOSS,160.186,2026-06-05 21:00:00+10:00,-26.0
2026-06-05 23:00:00+10:00,BUY,Demand,bottom,with,with,159.962,159.895,159.895,159.695,160.255,1.8,20.0,1,0.1,2026-06-05 21:00:00+10:00,WIN,160.255,2026-06-05 23:00:00+10:00,36.0
2026-06-23 15:00:00+10:00,SELL,Supply,mid,counter,counter,161.784,161.653,161.7185,161.984,161.2406,1.8,26.5,3,0.2,2026-06-22 23:00:00+10:00,,,,
