entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2021-07-28 19:00:00+10:00,BUY,Bull_BoS,top,with,with,1.38846,1.38708,1.38846,1.38558,1.39278,1.5,28.8,1,2021-07-28 13:00:00+10:00,LOSS,1.38558,2021-07-28 23:00:00+10:00,-28.8
2021-08-20 17:00:00+10:00,SELL,Bear_BoS,top,with,with,1.36348,1.36208,1.36208,1.36498,1.35773,1.5,29.0,1,2021-08-20 13:00:00+10:00,LOSS,1.36498,2021-08-23 11:00:00+10:00,-29.0
2021-08-31 19:00:00+10:00,BUY,Bull_BoS,top,with,with,1.37669,1.37542,1.37669,1.37392,1.38084,1.5,27.7,3,2021-08-31 05:00:00+10:00,LOSS,1.37392,2021-09-01 09:00:00+10:00,-27.7
2021-09-09 15:00:00+10:00,SELL,Bear_BoS,top,with,with,1.37733,1.37592,1.37592,1.37883,1.37156,1.5,29.1,1,2021-09-09 11:00:00+10:00,LOSS,1.37883,2021-09-09 17:00:00+10:00,-29.1
2021-09-14 23:00:00+10:00,BUY,Bull_BoS,top,with,with,1.38495,1.38387,1.38495,1.38237,1.38882,1.5,25.8,4,2021-09-14 13:00:00+10:00,WIN,1.38882,2021-09-14 23:00:00+10:00,38.7
2021-10-07 17:00:00+10:00,BUY,Bull_BoS,top,counter,counter,1.35953,1.35808,1.35953,1.35658,1.36395,1.5,29.5,1,2021-10-07 11:00:00+10:00,WIN,1.36395,2021-10-08 21:00:00+10:00,44.2
2021-11-24 20:00:00+10:00,SELL,Bear_BoS,top,with,with,1.33799,1.33696,1.33696,1.33949,1.33316,1.5,25.3,1,2021-11-24 14:00:00+10:00,WIN,1.33316,2021-11-25 00:00:00+10:00,38.0
2021-12-28 00:00:00+10:00,BUY,Bull_BoS,top,with,with,1.34143,1.33998,1.34143,1.33848,1.34585,1.5,29.5,1,2021-12-27 14:00:00+10:00,WIN,1.34585,2021-12-28 22:00:00+10:00,44.2
2022-01-13 22:00:00+10:00,BUY,Bull_BoS,top,with,with,1.37142,1.36998,1.37142,1.36848,1.37583,1.5,29.4,3,2022-01-13 06:00:00+10:00,LOSS,1.36848,2022-01-15 00:00:00+10:00,-29.4
2022-03-22 15:00:00+10:00,SELL,Bear_BoS,top,counter,with,1.31522,1.31375,1.31375,1.31672,1.30929,1.5,29.7,1,2022-03-22 11:00:00+10:00,LOSS,1.31672,2022-03-22 17:00:00+10:00,-29.7
