time,open,high,low,close,Volume
1767744000,156.666,156.806,156.543,156.638,10408
1767747600,156.635,156.747,156.562,156.718,9855
1767751200,156.718,156.731,156.645,156.645,7010
1767754800,156.647,156.655,156.506,156.56,6571
1767758400,156.562,156.587,156.512,156.541,7878
1767762000,156.541,156.541,156.364,156.384,7887
1767765600,156.384,156.395,156.301,156.346,8570
1767769200,156.343,156.512,156.294,156.486,9650
1767772800,156.485,156.585,156.458,156.524,10369
1767776400,156.527,156.576,156.43,156.463,8519
1767780000,156.461,156.537,156.442,156.531,8782
1767783600,156.528,156.583,156.509,156.513,7697
1767787200,156.512,156.565,156.475,156.51,9219
1767790800,156.512,156.586,156.364,156.416,12357
1767794400,156.422,156.55,156.392,156.407,12709
1767798000,156.401,156.724,156.401,156.681,15533
1767801600,156.682,156.802,156.642,156.733,10377
1767805200,156.727,156.731,156.577,156.62,7522
1767808800,156.618,156.704,156.596,156.696,6986
1767812400,156.696,156.761,156.683,156.742,7145
1767816000,156.73,156.79,156.724,156.776,6601
1767819600,156.779,156.801,156.749,156.75,4000
1767823200,156.73,156.742,156.629,156.668,758
1767826800,156.67,156.76,156.66,156.698,4652
1767830400,156.697,156.801,156.674,156.788,8412
1767834000,156.786,156.945,156.717,156.912,9534
1767837600,156.91,156.955,156.824,156.839,6495
1767841200,156.834,156.84,156.63,156.72,6696
1767844800,156.719,156.731,156.663,156.69,5409
1767848400,156.693,156.734,156.641,156.67,6667
1767852000,156.671,156.69,156.501,156.58,9725
1767855600,156.578,156.695,156.466,156.466,9461
1767859200,156.466,156.715,156.456,156.704,11359
1767862800,156.706,156.785,156.63,156.747,9043
1767866400,156.747,156.78,156.677,156.682,8303
1767870000,156.679,156.784,156.664,156.76,6708
1767873600,156.762,156.782,156.691,156.722,7718
1767877200,156.723,156.965,156.66,156.965,10585
1767880800,156.964,157.072,156.937,156.972,12969
1767884400,156.973,157.055,156.85,156.864,12004
1767888000,156.866,156.987,156.851,156.903,10003
1767891600,156.903,156.904,156.774,156.81,7497
1767895200,156.81,156.894,156.795,156.892,6771
1767898800,156.893,156.987,156.891,156.964,5692
1767902400,156.965,156.994,156.915,156.951,6377
1767906000,156.954,156.992,156.818,156.86,5448
1767909600,156.759,156.859,156.744,156.837,1916
1767913200,156.845,156.934,156.828,156.865,3827
1767916800,156.867,157.062,156.866,157.009,8673
1767920400,157.008,157.168,156.988,157.161,9216
1767924000,157.16,157.26,157.122,157.183,7517
1767927600,157.182,157.242,157.156,157.236,5665
1767931200,157.237,157.298,157.193,157.212,5843
1767934800,157.211,157.393,157.211,157.378,7300
1767938400,157.379,157.439,157.341,157.4,7832
1767942000,157.4,157.572,157.387,157.479,8344
1767945600,157.478,157.67,157.452,157.645,10002
1767949200,157.644,157.738,157.572,157.708,8381
1767952800,157.702,157.728,157.638,157.654,6987
1767956400,157.655,157.682,157.566,157.578,6967
1767960000,157.576,157.71,157.558,157.648,8835
1767963600,157.648,157.804,157.373,157.487,16389
1767967200,157.493,158.052,157.37,157.922,17939
1767970800,157.921,158.183,157.815,157.869,16398
1767974400,157.873,158.132,157.832,158.077,11454
1767978000,158.078,158.104,157.992,158.053,8840
1767981600,158.052,158.069,157.861,157.917,8256
1767985200,157.916,157.925,157.832,157.885,9117
1767988800,157.882,157.913,157.853,157.885,5325
1767992400,157.883,157.954,157.857,157.95,3466
1768168800,158.077,158.1,157.989,158.041,942
1768172400,158.042,158.185,157.98,158.138,5293
1768176000,158.137,158.207,157.556,157.577,12545
1768179600,157.576,157.75,157.521,157.745,13019
1768183200,157.746,158.073,157.668,158.049,9648
1768186800,158.046,158.119,157.944,158.118,6590
1768190400,158.12,158.183,158.116,158.121,6232
1768194000,158.116,158.15,157.997,158.006,6690
1768197600,158.004,158.07,157.959,158.015,7432
1768201200,158.015,158.033,157.803,157.847,9711
1768204800,157.847,157.865,157.676,157.778,11625
1768208400,157.777,157.902,157.722,157.894,10716
1768212000,157.895,157.961,157.832,157.853,8781
1768215600,157.853,157.925,157.787,157.896,8679
1768219200,157.899,157.955,157.809,157.858,9879
1768222800,157.859,157.898,157.705,157.841,12164
1768226400,157.843,158.046,157.831,157.942,13973
1768230000,157.937,157.979,157.851,157.976,12142
1768233600,157.97,158.158,157.944,158.157,11214
1768237200,158.158,158.169,158.063,158.087,8205
1768240800,158.086,158.147,158.053,158.131,6960
