entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2020-03-09 23:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.66493,0.65953,0.66493,0.66643,0.66268,1.5,15.0,3,2020-03-06 16:00:00+10:00,LOSS,0.66643,2020-03-09 23:00:00+10:00,-15.0
2020-04-02 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.61256,0.60236,0.60236,0.60086,0.60461,1.5,15.0,24,2020-03-27 19:00:00+10:00,LOSS,0.60086,2020-04-02 23:00:00+10:00,-15.0
2020-04-07 15:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,0.61849,0.6039,0.61849,0.61999,0.61624,1.5,15.0,17,2020-04-01 23:00:00+10:00,WIN,0.61624,2020-04-07 15:00:00+10:00,22.5
2020-04-09 23:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,0.63111,0.62309,0.63111,0.63261,0.62886,1.5,15.0,114,2020-03-13 07:00:00+10:00,WIN,0.62886,2020-04-09 23:00:00+10:00,22.5
2020-11-10 00:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.72999,0.7268,0.7268,0.7253,0.72905,1.5,15.0,1,2020-11-09 16:00:00+10:00,WIN,0.72905,2020-11-10 00:00:00+10:00,22.5
2021-03-23 11:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.77374,0.76992,0.76992,0.76842,0.77217,1.5,15.0,20,2021-03-17 23:00:00+10:00,WIN,0.77217,2021-03-23 11:00:00+10:00,22.5
2021-03-25 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.76228,0.75638,0.75638,0.75488,0.75863,1.5,15.0,204,2021-02-03 00:00:00+10:00,WIN,0.75863,2021-03-25 23:00:00+10:00,22.5
2021-10-07 23:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.73166,0.72904,0.73166,0.73316,0.72941,1.5,15.0,55,2021-09-24 07:00:00+10:00,WIN,0.72941,2021-10-07 23:00:00+10:00,22.5
2021-10-27 15:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.75224,0.74907,0.74907,0.74757,0.75132,1.5,15.0,2,2021-10-26 23:00:00+10:00,WIN,0.75132,2021-10-27 15:00:00+10:00,22.5
2022-04-05 11:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.7599,0.7539,0.7599,0.7614,0.75765,1.5,15.0,1167,2021-07-06 15:00:00+10:00,WIN,0.75765,2022-04-05 11:00:00+10:00,22.5
2022-06-03 03:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.72655,0.71154,0.72655,0.72805,0.7243,1.5,15.0,121,2022-05-05 03:00:00+10:00,LOSS,0.72805,2022-06-03 07:00:00+10:00,-15.0
2022-06-09 19:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.72047,0.7157,0.7157,0.7142,0.71795,1.5,15.0,11,2022-06-07 19:00:00+10:00,WIN,0.71795,2022-06-09 19:00:00+10:00,22.5
2022-07-29 23:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.69714,0.6922,0.6922,0.6907,0.69445,1.5,15.0,11,2022-07-26 19:00:00+10:00,WIN,0.69445,2022-07-29 23:00:00+10:00,22.5
2022-11-03 03:00:00+10:00,SELL,Bear_BoS,bottom,counter,with,0.64639,0.64051,0.64639,0.64789,0.64414,1.5,15.0,7,2022-11-01 19:00:00+10:00,LOSS,0.64789,2022-11-03 03:00:00+10:00,-15.0
2023-02-07 12:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.69485,0.68927,0.69485,0.69635,0.6926,1.5,15.0,5,2023-02-06 12:00:00+10:00,WIN,0.6926,2023-02-07 12:00:00+10:00,22.5
2023-03-07 12:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.68091,0.66939,0.66939,0.66789,0.67164,1.5,15.0,263,2023-01-03 16:00:00+10:00,WIN,0.67164,2023-03-07 12:00:00+10:00,22.5
2023-04-07 19:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.66999,0.6651,0.6651,0.6636,0.66735,1.5,15.0,24,2023-04-03 07:00:00+10:00,WIN,0.66735,2023-04-07 19:00:00+10:00,22.5
2023-10-26 07:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.63701,0.62768,0.62768,0.62618,0.62993,1.5,15.0,1515,2022-11-03 19:00:00+10:00,WIN,0.62993,2023-10-26 07:00:00+10:00,22.5
2023-11-01 23:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.6373,0.63433,0.6373,0.6388,0.63505,1.5,15.0,6,2023-10-31 15:00:00+10:00,LOSS,0.6388,2023-11-01 23:00:00+10:00,-15.0
2024-02-17 04:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.65427,0.65149,0.65427,0.65577,0.65202,1.5,15.0,20,2024-02-13 00:00:00+10:00,LOSS,0.65577,2024-02-20 20:00:00+10:00,-15.0
2024-04-19 11:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.63809,0.63634,0.63634,0.63484,0.63859,1.5,15.0,664,2023-11-14 12:00:00+10:00,WIN,0.63859,2024-04-19 11:00:00+10:00,22.5
2024-07-03 23:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,0.67314,0.67029,0.67314,0.67464,0.67089,1.5,15.0,745,2024-01-09 08:00:00+10:00,WIN,0.67089,2024-07-03 23:00:00+10:00,22.5
2024-09-17 19:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.67675,0.6719,0.67675,0.67825,0.6745,1.5,15.0,41,2024-09-06 19:00:00+10:00,WIN,0.6745,2024-09-18 03:00:00+10:00,22.5
2026-03-16 23:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.70626,0.70317,0.70626,0.70776,0.70401,1.5,15.0,6,2026-03-13 19:00:00+10:00,LOSS,0.70776,2026-03-17 03:00:00+10:00,-15.0
