entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2021-06-21 23:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.39102,1.38548,1.39102,1.39152,1.39002,2.0,5.0,13,2021-06-18 19:00:00+10:00,LOSS,1.39152,2021-06-21 23:00:00+10:00,-5.0
2021-08-06 21:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.3946,1.39019,1.39019,1.38969,1.39119,2.0,5.0,11,2021-08-05 21:00:00+10:00,LOSS,1.38969,2021-08-06 21:00:00+10:00,-5.0
2021-12-16 22:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.33689,1.33071,1.33689,1.33739,1.33589,2.0,5.0,143,2021-11-30 18:00:00+10:00,LOSS,1.33739,2021-12-16 22:00:00+10:00,-5.0
2022-01-13 00:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.36919,1.36427,1.36919,1.36969,1.36819,2.0,5.0,589,2021-11-04 03:00:00+10:00,WIN,1.36819,2022-01-13 00:00:00+10:00,10.0
2022-01-18 12:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.36449,1.36256,1.36256,1.36206,1.36356,2.0,5.0,43,2022-01-12 16:00:00+10:00,WIN,1.36356,2022-01-18 12:00:00+10:00,10.0
2022-03-01 00:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.34217,1.33665,1.34217,1.34267,1.34117,2.0,5.0,8,2022-02-26 00:00:00+10:00,LOSS,1.34267,2022-03-01 00:00:00+10:00,-5.0
2022-08-15 19:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.20952,1.20631,1.20631,1.20581,1.20731,2.0,5.0,35,2022-08-10 03:00:00+10:00,LOSS,1.20581,2022-08-15 19:00:00+10:00,-5.0
2022-09-08 01:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.14965,1.14513,1.14965,1.15015,1.14865,2.0,5.0,3,2022-09-07 15:00:00+10:00,WIN,1.14865,2022-09-08 01:00:00+10:00,10.0
2022-09-22 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.13573,1.12354,1.13573,1.13623,1.13473,2.0,5.0,7,2022-09-22 03:00:00+10:00,LOSS,1.13623,2022-09-22 19:00:00+10:00,-5.0
2022-09-28 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.07361,1.06588,1.07361,1.07411,1.07261,2.0,5.0,4,2022-09-28 03:00:00+10:00,LOSS,1.07411,2022-09-28 19:00:00+10:00,-5.0
2022-09-30 01:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.10841,1.10248,1.10841,1.10891,1.10741,2.0,5.0,49,2022-09-23 21:00:00+10:00,LOSS,1.10891,2022-09-30 01:00:00+10:00,-5.0
2022-12-05 14:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.2343,1.22524,1.2343,1.2348,1.2333,2.0,5.0,1447,2022-06-17 17:00:00+10:00,WIN,1.2333,2022-12-05 14:00:00+10:00,10.0
2023-02-02 22:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.23301,1.2284,1.2284,1.2279,1.2294,2.0,5.0,9,2023-02-01 00:00:00+10:00,LOSS,1.2279,2023-02-02 22:00:00+10:00,-5.0
2023-08-02 01:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.28244,1.27503,1.27503,1.27453,1.27603,2.0,5.0,192,2023-07-10 21:00:00+10:00,LOSS,1.27453,2023-08-02 01:00:00+10:00,-5.0
2023-08-10 21:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.28051,1.27654,1.28051,1.28101,1.27951,2.0,5.0,72,2023-08-02 07:00:00+10:00,LOSS,1.28101,2023-08-10 21:00:00+10:00,-5.0
2023-08-10 21:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.27989,1.27648,1.27989,1.28039,1.27889,2.0,5.0,72,2023-08-02 17:00:00+10:00,LOSS,1.28039,2023-08-10 21:00:00+10:00,-5.0
2023-11-11 04:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.22272,1.22001,1.22272,1.22322,1.22172,2.0,5.0,2,2023-11-10 22:00:00+10:00,WIN,1.22172,2023-11-11 04:00:00+10:00,10.0
2024-08-16 17:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.28881,1.28563,1.28881,1.28931,1.28781,2.0,5.0,168,2024-07-29 09:00:00+10:00,WIN,1.28781,2024-08-16 17:00:00+10:00,10.0
2024-08-24 01:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.32249,1.31864,1.32249,1.32299,1.32149,2.0,5.0,7526,2022-03-25 13:00:00+10:00,LOSS,1.32299,2024-08-24 01:00:00+10:00,-5.0
2024-10-03 15:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.32162,1.31682,1.31682,1.31632,1.31782,2.0,5.0,120,2024-09-19 09:00:00+10:00,WIN,1.31782,2024-10-03 15:00:00+10:00,10.0
2024-10-22 23:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.29724,1.29468,1.29468,1.29418,1.29568,2.0,5.0,552,2024-08-19 19:00:00+10:00,WIN,1.29568,2024-10-22 23:00:00+10:00,10.0
2025-01-28 16:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.24606,1.24294,1.24294,1.24244,1.24394,2.0,5.0,11,2025-01-27 16:00:00+10:00,WIN,1.24394,2025-01-28 16:00:00+10:00,10.0
2025-03-04 04:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.27224,1.26862,1.27224,1.27274,1.27124,2.0,5.0,610,2024-12-18 20:00:00+10:00,WIN,1.27124,2025-03-04 04:00:00+10:00,10.0
2025-03-19 05:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.30093,1.2897,1.30093,1.30143,1.29993,2.0,5.0,1080,2024-11-08 00:00:00+10:00,WIN,1.29993,2025-03-19 07:00:00+10:00,10.0
2025-04-11 23:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.31447,1.30559,1.30559,1.30509,1.30659,2.0,5.0,1,2025-04-11 19:00:00+10:00,WIN,1.30659,2025-04-11 23:00:00+10:00,10.0
2025-04-16 15:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.32786,1.32457,1.32786,1.32836,1.32686,2.0,5.0,1643,2024-10-03 01:00:00+10:00,LOSS,1.32836,2025-04-16 15:00:00+10:00,-5.0
2025-09-02 17:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.34237,1.33925,1.33925,1.33875,1.34025,2.0,5.0,81,2025-08-22 13:00:00+10:00,LOSS,1.33875,2025-09-02 17:00:00+10:00,-5.0
2025-09-05 23:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.35499,1.35222,1.35499,1.35549,1.35399,2.0,5.0,39,2025-09-01 23:00:00+10:00,LOSS,1.35549,2025-09-05 23:00:00+10:00,-5.0
2026-01-26 22:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.36763,1.36446,1.36446,1.36396,1.36546,2.0,5.0,2,2026-01-26 16:00:00+10:00,WIN,1.36546,2026-01-26 22:00:00+10:00,10.0
2026-02-07 00:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.36154,1.35616,1.36154,1.36204,1.36054,2.0,5.0,12,2026-02-05 20:00:00+10:00,WIN,1.36054,2026-02-07 00:00:00+10:00,10.0
2026-04-01 09:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.32485,1.31914,1.32485,1.32535,1.32385,2.0,5.0,5,2026-03-31 21:00:00+10:00,LOSS,1.32535,2026-04-01 09:00:00+10:00,-5.0
2026-05-13 19:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.35354,1.34987,1.34987,1.34937,1.35087,2.0,5.0,106,2026-04-30 21:00:00+10:00,WIN,1.35087,2026-05-13 19:00:00+10:00,10.0
