entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2021-06-21 23:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.39102,1.38548,1.39102,1.39252,1.38727,2.5,15.0,13,2021-06-18 19:00:00+10:00,WIN,1.38727,2021-06-21 23:00:00+10:00,37.5
2021-08-06 21:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.3946,1.39019,1.39019,1.38869,1.39394,2.5,15.0,11,2021-08-05 21:00:00+10:00,LOSS,1.38869,2021-08-06 23:00:00+10:00,-15.0
2021-09-20 07:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.37675,1.37263,1.37263,1.37113,1.37638,2.5,15.0,79,2021-09-08 23:00:00+10:00,LOSS,1.37113,2021-09-20 11:00:00+10:00,-15.0
2021-12-16 22:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.33689,1.33071,1.33689,1.33839,1.33314,2.5,15.0,143,2021-11-30 18:00:00+10:00,WIN,1.33314,2021-12-16 22:00:00+10:00,37.5
2022-01-13 00:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.36919,1.36427,1.36919,1.37069,1.36544,2.5,15.0,589,2021-11-04 03:00:00+10:00,LOSS,1.37069,2022-01-13 02:00:00+10:00,-15.0
2022-01-18 12:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.36449,1.36256,1.36256,1.36106,1.36631,2.5,15.0,43,2022-01-12 16:00:00+10:00,LOSS,1.36106,2022-01-18 20:00:00+10:00,-15.0
2022-01-21 00:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.36613,1.36396,1.36613,1.36763,1.36238,2.5,15.0,30,2022-01-18 10:00:00+10:00,WIN,1.36238,2022-01-21 04:00:00+10:00,37.5
2022-02-11 14:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.35805,1.35237,1.35237,1.35087,1.35612,2.5,15.0,7,2022-02-10 22:00:00+10:00,WIN,1.35612,2022-02-11 18:00:00+10:00,37.5
2022-04-19 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.30265,1.29817,1.29817,1.29667,1.30192,2.5,15.0,47,2022-04-13 15:00:00+10:00,WIN,1.30192,2022-04-20 09:00:00+10:00,37.5
2022-08-05 23:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.20541,1.2016,1.2016,1.2001,1.20535,2.5,15.0,82,2022-07-27 01:00:00+10:00,WIN,1.20535,2022-08-05 23:00:00+10:00,37.5
2022-09-08 01:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.14965,1.14513,1.14965,1.15115,1.1459,2.5,15.0,3,2022-09-07 15:00:00+10:00,WIN,1.1459,2022-09-08 01:00:00+10:00,37.5
2022-09-22 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.13573,1.12354,1.13573,1.13723,1.13198,2.5,15.0,7,2022-09-22 03:00:00+10:00,WIN,1.13198,2022-09-22 19:00:00+10:00,37.5
2022-09-28 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.07361,1.06588,1.07361,1.07511,1.06986,2.5,15.0,4,2022-09-28 03:00:00+10:00,LOSS,1.07511,2022-09-28 19:00:00+10:00,-15.0
2022-09-30 01:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.10841,1.10248,1.10841,1.10991,1.10466,2.5,15.0,49,2022-09-23 21:00:00+10:00,LOSS,1.10991,2022-09-30 01:00:00+10:00,-15.0
2022-11-12 04:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.18543,1.18008,1.18543,1.18693,1.18168,2.5,15.0,661,2022-08-26 21:00:00+10:00,WIN,1.18168,2022-11-12 04:00:00+10:00,37.5
2022-12-05 14:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.2343,1.22524,1.2343,1.2358,1.23055,2.5,15.0,1447,2022-06-17 17:00:00+10:00,WIN,1.23055,2022-12-05 16:00:00+10:00,37.5
2023-02-02 22:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.23301,1.2284,1.2284,1.2269,1.23215,2.5,15.0,9,2023-02-01 00:00:00+10:00,LOSS,1.2269,2023-02-02 22:00:00+10:00,-15.0
2023-06-22 21:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.277,1.27432,1.27432,1.27282,1.27807,2.5,15.0,2,2023-06-22 15:00:00+10:00,WIN,1.27807,2023-06-22 21:00:00+10:00,37.5
2023-08-10 21:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.27989,1.27648,1.27989,1.28139,1.27614,2.5,15.0,72,2023-08-02 17:00:00+10:00,LOSS,1.28139,2023-08-10 21:00:00+10:00,-15.0
2023-12-28 02:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.27944,1.27658,1.27944,1.28094,1.27569,2.5,15.0,1072,2023-08-22 15:00:00+10:00,LOSS,1.28094,2023-12-28 10:00:00+10:00,-15.0
2024-05-09 21:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.24825,1.24662,1.24662,1.24512,1.25037,2.5,15.0,69,2024-05-01 15:00:00+10:00,LOSS,1.24512,2024-05-09 21:00:00+10:00,-15.0
2024-07-09 07:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.28163,1.28019,1.28019,1.27869,1.28394,2.5,15.0,7,2024-07-08 15:00:00+10:00,LOSS,1.27869,2024-07-10 01:00:00+10:00,-15.0
2024-08-16 17:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.28881,1.28563,1.28881,1.29031,1.28506,2.5,15.0,168,2024-07-29 09:00:00+10:00,LOSS,1.29031,2024-08-16 19:00:00+10:00,-15.0
2024-10-03 15:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.32162,1.31682,1.31682,1.31532,1.32057,2.5,15.0,120,2024-09-19 09:00:00+10:00,WIN,1.32057,2024-10-03 15:00:00+10:00,37.5
2025-03-04 04:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.27224,1.26862,1.27224,1.27374,1.26849,2.5,15.0,610,2024-12-18 20:00:00+10:00,WIN,1.26849,2025-03-04 06:00:00+10:00,37.5
2025-04-11 23:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.31447,1.30559,1.30559,1.30409,1.30934,2.5,15.0,1,2025-04-11 19:00:00+10:00,WIN,1.30934,2025-04-11 23:00:00+10:00,37.5
2025-04-14 15:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.31685,1.30579,1.31685,1.31835,1.3131,2.5,15.0,68,2025-04-03 17:00:00+10:00,WIN,1.3131,2025-04-14 15:00:00+10:00,37.5
2025-09-02 17:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.34237,1.33925,1.33925,1.33775,1.343,2.5,15.0,81,2025-08-22 13:00:00+10:00,LOSS,1.33775,2025-09-02 17:00:00+10:00,-15.0
2025-09-05 23:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.35499,1.35222,1.35499,1.35649,1.35124,2.5,15.0,39,2025-09-01 23:00:00+10:00,WIN,1.35124,2025-09-05 23:00:00+10:00,37.5
2026-01-28 00:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.37834,1.37315,1.37834,1.37984,1.37459,2.5,15.0,1763,2025-07-01 17:00:00+10:00,WIN,1.37459,2026-01-28 00:00:00+10:00,37.5
2026-02-07 00:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.36154,1.35616,1.36154,1.36304,1.35779,2.5,15.0,12,2026-02-05 20:00:00+10:00,LOSS,1.36304,2026-02-09 20:00:00+10:00,-15.0
2026-03-20 05:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.34468,1.34023,1.34468,1.34618,1.34093,2.5,15.0,76,2026-03-11 19:00:00+10:00,LOSS,1.34618,2026-03-20 05:00:00+10:00,-15.0
2026-05-13 19:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.35354,1.34987,1.34987,1.34837,1.35362,2.5,15.0,106,2026-04-30 21:00:00+10:00,LOSS,1.34837,2026-05-14 23:00:00+10:00,-15.0
