entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2025-04-03 08:00:00+10:00,BUY,Demand,bottom,counter,counter,0.62578,0.62485,0.62485,0.62335,0.62755,1.8,15.0,32,1.3,2025-04-02 00:00:00+10:00,LOSS,0.62335,2025-04-03 08:00:00+10:00,-15.0
2025-04-21 08:00:00+10:00,BUY,Demand,bottom,with,with,0.6377,0.63738,0.63738,0.63588,0.64008,1.8,15.0,1,0.0,2025-04-21 07:00:00+10:00,WIN,0.64008,2025-04-21 12:00:00+10:00,27.0
2025-04-23 08:00:00+10:00,BUY,Demand,bottom,with,counter,0.6363,0.63503,0.63503,0.63353,0.63773,1.8,15.0,81,3.4,2025-04-17 22:00:00+10:00,WIN,0.63773,2025-04-23 09:00:00+10:00,27.0
2025-05-09 11:00:00+10:00,BUY,Demand,bottom,with,counter,0.63896,0.63807,0.63807,0.63657,0.64077,1.8,15.0,121,5.0,2025-05-02 10:00:00+10:00,WIN,0.64077,2025-05-09 14:00:00+10:00,27.0
2025-05-15 20:00:00+10:00,BUY,Demand,bottom,with,counter,0.64178,0.6405,0.6405,0.639,0.6432,1.8,15.0,46,1.9,2025-05-13 22:00:00+10:00,LOSS,0.639,2025-05-16 01:00:00+10:00,-15.0
2025-05-27 00:00:00+10:00,BUY,Demand,bottom,with,with,0.6508,0.64983,0.64983,0.64833,0.65253,1.8,15.0,13,0.5,2025-05-26 11:00:00+10:00,LOSS,0.64833,2025-05-27 04:00:00+10:00,-15.0
2025-05-28 18:00:00+10:00,SELL,Supply,mid,with,with,0.64536,0.64438,0.64487,0.64686,0.64129,1.8,19.9,1,0.0,2025-05-28 11:00:00+10:00,WIN,0.64129,2025-05-28 23:00:00+10:00,35.8
2025-07-01 15:00:00+10:00,SELL,Supply,mid,counter,counter,0.65831,0.65739,0.65785,0.65981,0.65432,1.8,19.6,3,0.1,2025-07-01 11:00:00+10:00,WIN,0.65432,2025-07-03 22:00:00+10:00,35.3
2025-07-03 23:00:00+10:00,SELL,Supply,mid,with,counter,0.65791,0.65715,0.65753,0.65941,0.65415,1.8,18.8,1,0.0,2025-07-03 22:00:00+10:00,WIN,0.65415,2025-07-03 23:00:00+10:00,33.8
2025-07-30 10:00:00+10:00,SELL,Supply,mid,with,with,0.65265,0.65168,0.65216,0.65415,0.64859,1.8,19.8,3,0.1,2025-07-29 16:00:00+10:00,WIN,0.64859,2025-07-30 21:00:00+10:00,35.7
2025-08-12 15:00:00+10:00,BUY,Demand,bottom,with,counter,0.65043,0.64946,0.64946,0.64796,0.65216,1.8,15.0,58,2.4,2025-08-08 05:00:00+10:00,WIN,0.65216,2025-08-13 01:00:00+10:00,27.0
2025-09-03 22:00:00+10:00,SELL,Supply,mid,with,counter,0.65431,0.65343,0.65387,0.65581,0.65038,1.8,19.4,27,1.1,2025-09-02 17:00:00+10:00,WIN,0.65038,2025-09-05 00:00:00+10:00,34.9
2025-09-24 22:00:00+10:00,BUY,Demand,bottom,with,counter,0.66007,0.65916,0.65916,0.65766,0.66186,1.8,15.0,11,0.5,2025-09-24 11:00:00+10:00,LOSS,0.65766,2025-09-25 02:00:00+10:00,-15.0
2025-10-09 22:00:00+10:00,SELL,Supply,bottom,with,counter,0.66099,0.65999,0.66099,0.66249,0.65829,1.8,15.0,6,0.2,2025-10-09 16:00:00+10:00,WIN,0.65829,2025-10-09 23:00:00+10:00,27.0
2025-10-25 00:00:00+10:00,BUY,Demand,bottom,with,counter,0.65007,0.64947,0.64947,0.64797,0.65217,1.8,15.0,2,0.1,2025-10-24 22:00:00+10:00,WIN,0.65217,2025-10-27 07:00:00+10:00,27.0
2025-11-12 01:00:00+10:00,BUY,Demand,bottom,with,with,0.65283,0.6521,0.6521,0.6506,0.6548,1.8,15.0,2,0.1,2025-11-11 23:00:00+10:00,WIN,0.6548,2025-11-13 04:00:00+10:00,27.0
2025-12-04 14:00:00+10:00,SELL,Supply,mid,counter,counter,0.66157,0.66063,0.6611,0.66307,0.65755,1.8,19.7,605,25.2,2025-10-30 04:00:00+10:00,LOSS,0.66307,2025-12-05 18:00:00+10:00,-19.7
