entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2025-01-14 07:00:00+10:00,SELL,Supply,mid,with,with,0.55879,0.55791,0.55835,0.56029,0.55486,1.8,19.4,32,1.3,2025-01-10 23:00:00+10:00,LOSS,0.56029,2025-01-14 09:00:00+10:00,-19.4
2025-02-05 20:00:00+10:00,SELL,Supply,mid,with,counter,0.56955,0.56862,0.56909,0.57105,0.56555,1.8,19.6,154,6.4,2025-01-28 09:00:00+10:00,WIN,0.56555,2025-02-06 18:00:00+10:00,35.4
2025-02-13 02:00:00+10:00,SELL,Supply,mid,with,with,0.56442,0.56371,0.56407,0.56592,0.56073,1.8,18.5,3,0.1,2025-02-12 23:00:00+10:00,LOSS,0.56592,2025-02-13 03:00:00+10:00,-18.5
2025-03-05 19:00:00+10:00,SELL,Supply,mid,with,counter,0.56877,0.56798,0.56838,0.57027,0.56496,1.8,18.9,92,3.8,2025-02-27 23:00:00+10:00,LOSS,0.57027,2025-03-06 00:00:00+10:00,-18.9
2025-05-19 11:00:00+10:00,SELL,Supply,mid,with,with,0.59,0.58901,0.5895,0.5915,0.58591,1.8,19.9,8,0.3,2025-05-17 00:00:00+10:00,LOSS,0.5915,2025-05-19 20:00:00+10:00,-20.0
2025-05-27 07:00:00+10:00,BUY,Demand,bottom,with,with,0.59971,0.59898,0.59898,0.59748,0.60168,1.8,15.0,20,0.8,2025-05-26 11:00:00+10:00,LOSS,0.59748,2025-05-27 15:00:00+10:00,-15.0
2025-06-20 09:00:00+10:00,SELL,Supply,mid,with,with,0.60012,0.59922,0.59967,0.60162,0.59616,1.8,19.5,14,0.6,2025-06-19 15:00:00+10:00,WIN,0.59616,2025-06-23 07:00:00+10:00,35.1
2025-06-23 18:00:00+10:00,BUY,Demand,bottom,with,counter,0.59204,0.59129,0.59129,0.58979,0.59399,1.8,15.0,505,21.0,2025-05-23 17:00:00+10:00,LOSS,0.58979,2025-06-23 19:00:00+10:00,-15.0
2025-07-08 10:00:00+10:00,SELL,Supply,mid,with,with,0.60168,0.60094,0.60131,0.60318,0.59794,1.8,18.7,8,0.3,2025-07-08 02:00:00+10:00,LOSS,0.60318,2025-07-08 14:00:00+10:00,-18.7
2025-07-30 11:00:00+10:00,SELL,Supply,mid,with,with,0.59718,0.59631,0.59675,0.59868,0.59326,1.8,19.3,3,0.1,2025-07-29 16:00:00+10:00,WIN,0.59326,2025-07-30 22:00:00+10:00,34.9
2025-08-11 19:00:00+10:00,BUY,Demand,bottom,with,counter,0.5948,0.59383,0.59383,0.59233,0.59653,1.8,15.0,38,1.6,2025-08-08 05:00:00+10:00,LOSS,0.59233,2025-08-12 18:00:00+10:00,-15.0
2025-08-14 17:00:00+10:00,BUY,Demand,bottom,with,counter,0.59606,0.59533,0.59533,0.59383,0.59803,1.8,15.0,25,1.0,2025-08-13 16:00:00+10:00,LOSS,0.59383,2025-08-14 22:00:00+10:00,-15.0
2025-09-04 11:00:00+10:00,SELL,Supply,bottom,with,counter,0.58888,0.58822,0.58888,0.59038,0.58618,1.8,15.0,42,1.8,2025-09-02 17:00:00+10:00,WIN,0.58618,2025-09-04 17:00:00+10:00,27.0
2025-09-09 15:00:00+10:00,SELL,Supply,bottom,with,counter,0.59552,0.59467,0.59552,0.59702,0.59282,1.8,15.0,425,17.7,2025-08-14 22:00:00+10:00,WIN,0.59282,2025-09-10 01:00:00+10:00,27.0
2025-09-25 11:00:00+10:00,BUY,Demand,bottom,with,counter,0.58183,0.58076,0.58076,0.57926,0.58346,1.8,15.0,563,23.5,2025-08-23 00:00:00+10:00,LOSS,0.57926,2025-09-25 22:00:00+10:00,-15.0
2025-10-09 11:00:00+10:00,SELL,Supply,mid,with,with,0.58013,0.57917,0.57965,0.58163,0.57609,1.8,19.8,23,1.0,2025-10-08 11:00:00+10:00,WIN,0.57609,2025-10-09 18:00:00+10:00,35.6
2025-10-17 00:00:00+10:00,SELL,Supply,mid,with,counter,0.5741,0.57341,0.57376,0.5756,0.57043,1.8,18.4,1,0.0,2025-10-16 23:00:00+10:00,LOSS,0.5756,2025-10-22 15:00:00+10:00,-18.4
2025-10-25 00:00:00+10:00,BUY,Demand,bottom,with,counter,0.57449,0.57386,0.57386,0.57236,0.57656,1.8,15.0,2,0.1,2025-10-24 22:00:00+10:00,WIN,0.57656,2025-10-27 07:00:00+10:00,27.0
2025-11-06 11:00:00+10:00,BUY,Demand,bottom,counter,counter,0.56653,0.56594,0.56594,0.56444,0.56864,1.8,15.0,3,0.1,2025-11-06 08:00:00+10:00,LOSS,0.56444,2025-11-07 00:00:00+10:00,-15.0
2025-11-14 11:00:00+10:00,SELL,Supply,mid,with,counter,0.56779,0.56696,0.56737,0.56929,0.56393,1.8,19.2,7,0.3,2025-11-14 04:00:00+10:00,WIN,0.56393,2025-11-18 14:00:00+10:00,34.4
2025-11-24 09:00:00+10:00,BUY,Demand,bottom,counter,counter,0.56158,0.5609,0.5609,0.5594,0.5636,1.8,15.0,1,0.0,2025-11-24 08:00:00+10:00,LOSS,0.5594,2025-11-25 16:00:00+10:00,-15.0
2025-12-29 16:00:00+10:00,BUY,Demand,bottom,with,with,0.58228,0.58181,0.58181,0.58031,0.58451,1.8,15.0,17,0.7,2025-12-26 23:00:00+10:00,LOSS,0.58031,2025-12-29 19:00:00+10:00,-15.0
2026-05-12 22:00:00+10:00,SELL,Supply,mid,with,counter,0.59585,0.59524,0.59554,0.59735,0.5923,1.8,18.0,5,0.2,2026-05-12 16:00:00+10:00,WIN,0.5923,2026-05-13 19:00:00+10:00,32.4
2026-05-22 21:00:00+10:00,BUY,Demand,bottom,with,counter,0.58615,0.58506,0.58506,0.58356,0.58776,1.8,15.0,18,0.8,2026-05-22 03:00:00+10:00,WIN,0.58776,2026-05-25 08:00:00+10:00,27.0
