entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2023-02-23 00:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.09583,1.09319,1.09319,1.09249,1.09424,1.5,7.0,156,2023-02-13 16:00:00+10:00,WIN,1.09424,2023-02-23 00:00:00+10:00,10.5
2023-02-24 19:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.09252,1.09134,1.09134,1.09064,1.09239,1.5,7.0,318,2023-02-07 07:00:00+10:00,WIN,1.09239,2023-02-24 22:00:00+10:00,10.5
2023-05-03 07:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.07369,1.07246,1.07246,1.07176,1.07351,1.5,7.0,17,2023-05-02 12:00:00+10:00,LOSS,1.07176,2023-05-03 07:00:00+10:00,-7.0
2023-07-31 07:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.08558,1.07905,1.07905,1.07835,1.0801,1.5,7.0,184,2023-07-19 08:00:00+10:00,WIN,1.0801,2023-07-31 07:00:00+10:00,10.5
2023-10-12 10:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.06651,1.0652,1.06651,1.06721,1.06546,1.5,7.0,10,2023-10-11 18:00:00+10:00,LOSS,1.06721,2023-10-12 12:00:00+10:00,-7.0
2023-11-03 19:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.08936,1.08786,1.08786,1.08716,1.08891,1.5,7.0,60,2023-11-01 06:00:00+10:00,WIN,1.08891,2023-11-03 19:00:00+10:00,10.5
2023-12-05 15:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.07055,1.0695,1.0695,1.0688,1.07055,1.5,7.0,847,2023-10-17 03:00:00+10:00,LOSS,1.0688,2023-12-05 18:00:00+10:00,-7.0
2024-02-23 07:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.05841,1.05697,1.05697,1.05627,1.05802,1.5,7.0,4674,2023-05-24 10:00:00+10:00,WIN,1.05802,2024-02-23 07:00:00+10:00,10.5
2024-07-12 23:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.11005,1.10768,1.10768,1.10698,1.10873,1.5,7.0,15,2024-07-11 22:00:00+10:00,WIN,1.10873,2024-07-13 00:00:00+10:00,10.5
2024-07-31 11:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.10043,1.09932,1.09932,1.09862,1.10037,1.5,7.0,359,2024-07-10 10:00:00+10:00,LOSS,1.09862,2024-07-31 11:00:00+10:00,-7.0
2024-08-06 00:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.09269,1.09028,1.09269,1.09339,1.09164,1.5,7.0,9,2024-08-05 11:00:00+10:00,LOSS,1.09339,2024-08-06 00:00:00+10:00,-7.0
