entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2023-04-15 01:00:00+10:00,BUY,Demand,bottom,with,with,1.09934,1.09767,1.09767,1.09567,1.10067,1.5,20.0,16,1.3,2023-04-13 17:00:00+10:00,WIN,1.10067,2023-04-15 01:00:00+10:00,30.0
2023-10-12 23:00:00+10:00,BUY,Demand,bottom,with,counter,1.05703,1.05547,1.05547,1.05347,1.05847,1.5,20.0,27,2.2,2023-10-10 17:00:00+10:00,WIN,1.05847,2023-10-12 23:00:00+10:00,30.0
2024-04-02 15:00:00+10:00,BUY,Demand,bottom,with,counter,1.07402,1.0728,1.0728,1.0708,1.0758,1.5,20.0,393,32.8,2024-02-15 22:00:00+10:00,WIN,1.0758,2024-04-02 23:00:00+10:00,30.0
2024-04-03 23:00:00+10:00,SELL,Supply,mid,with,counter,1.08265,1.08151,1.08208,1.08465,1.07822,1.5,25.7,3,0.2,2024-03-28 17:00:00+10:00,WIN,1.07822,2024-04-03 23:00:00+10:00,38.5
2024-04-25 15:00:00+10:00,SELL,Supply,mid,with,counter,1.07282,1.07107,1.07194,1.07482,1.06763,1.5,28.8,88,7.3,2024-04-12 15:00:00+10:00,LOSS,1.07482,2024-04-26 17:00:00+10:00,-28.8
2024-05-15 21:00:00+10:00,SELL,Supply,bottom,with,counter,1.08658,1.08509,1.08658,1.08858,1.08358,1.5,20.0,300,25.0,2024-04-10 21:00:00+10:00,WIN,1.08358,2024-05-15 21:00:00+10:00,30.0
2024-05-22 21:00:00+10:00,BUY,Demand,bottom,with,counter,1.08346,1.08234,1.08234,1.08034,1.08534,1.5,20.0,60,5.0,2024-05-15 21:00:00+10:00,WIN,1.08534,2024-05-23 21:00:00+10:00,30.0
2024-07-11 21:00:00+10:00,SELL,Supply,bottom,with,counter,1.08985,1.08831,1.08985,1.09185,1.08685,1.5,20.0,288,24.0,2024-06-07 21:00:00+10:00,WIN,1.08685,2024-07-11 21:00:00+10:00,30.0
2024-07-19 03:00:00+10:00,BUY,Demand,bottom,with,with,1.0907,1.08975,1.08975,1.08775,1.09275,1.5,20.0,17,1.4,2024-07-17 17:00:00+10:00,LOSS,1.08775,2024-07-19 17:00:00+10:00,-20.0
2024-08-28 21:00:00+10:00,BUY,Demand,bottom,with,counter,1.11272,1.11104,1.11104,1.10904,1.11404,1.5,20.0,35,2.9,2024-08-23 23:00:00+10:00,LOSS,1.10904,2024-08-29 17:00:00+10:00,-20.0
2024-09-04 03:00:00+10:00,BUY,Demand,bottom,with,counter,1.10444,1.1031,1.1031,1.1011,1.1061,1.5,20.0,134,11.2,2024-08-19 23:00:00+10:00,WIN,1.1061,2024-09-04 17:00:00+10:00,30.0
2024-09-06 21:00:00+10:00,SELL,Supply,bottom,with,counter,1.11402,1.11256,1.11402,1.11602,1.11102,1.5,20.0,74,6.2,2024-08-29 17:00:00+10:00,WIN,1.11102,2024-09-06 21:00:00+10:00,30.0
2024-09-12 23:00:00+10:00,SELL,Supply,mid,with,with,1.10521,1.10364,1.10442,1.10721,1.10025,1.5,27.9,13,1.1,2024-09-11 21:00:00+10:00,LOSS,1.10721,2024-09-13 05:00:00+10:00,-27.9
2024-09-17 21:00:00+10:00,BUY,Demand,bottom,with,with,1.11334,1.11211,1.11211,1.11011,1.11511,1.5,20.0,2,0.2,2024-09-17 17:00:00+10:00,WIN,1.11511,2024-09-19 03:00:00+10:00,30.0
2024-09-24 23:00:00+10:00,SELL,Supply,mid,with,counter,1.11674,1.11552,1.11613,1.11874,1.11222,1.5,26.1,15,1.2,2024-09-23 17:00:00+10:00,LOSS,1.11874,2024-09-25 07:00:00+10:00,-26.1
2024-09-30 23:00:00+10:00,BUY,Demand,bottom,with,with,1.11694,1.11562,1.11562,1.11362,1.11862,1.5,20.0,3,0.2,2024-09-30 17:00:00+10:00,WIN,1.11862,2024-09-30 23:00:00+10:00,30.0
2024-11-25 08:00:00+10:00,SELL,Supply,bottom,with,with,1.04893,1.04616,1.04893,1.05093,1.04593,1.5,20.0,7,0.6,2024-11-22 18:00:00+10:00,WIN,1.04593,2024-11-25 16:00:00+10:00,30.0
2025-01-15 02:00:00+10:00,SELL,Supply,mid,with,with,1.0312,1.02928,1.03024,1.0332,1.0258,1.5,29.6,25,2.1,2025-01-10 22:00:00+10:00,LOSS,1.0332,2025-01-15 22:00:00+10:00,-29.6
