entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2023-09-15 20:00:00+10:00,SELL,Supply,mid,with,counter,1921.32,1918.55,1919.935,1923.32,1913.165,2.0,33.8,34,2.8,2023-09-12 20:00:00+10:00,LOSS,1923.32,2023-09-15 22:00:00+10:00,-33.8
2023-10-20 04:00:00+10:00,SELL,Supply,mid,with,counter,1981.05,1973.57,1977.31,1983.05,1965.83,2.0,57.4,722,60.2,2023-07-27 22:00:00+10:00,LOSS,1983.05,2023-10-20 18:00:00+10:00,-57.4
2024-02-20 19:00:00+10:00,SELL,Supply,mid,with,counter,2029.3,2025.14,2027.22,2031.3,2019.06,2.0,40.8,57,4.8,2024-02-13 23:00:00+10:00,LOSS,2031.3,2024-02-21 15:00:00+10:00,-40.8
2024-03-01 19:00:00+10:00,SELL,Supply,mid,with,counter,2056.28,2052.68,2054.48,2058.28,2046.88,2.0,38.0,237,19.8,2024-02-02 23:00:00+10:00,WIN,2046.88,2024-03-01 19:00:00+10:00,76.0
2024-04-23 22:00:00+10:00,SELL,Supply,mid,with,with,2333.9,2325.3,2329.6,2335.9,2317.0,2.0,63.0,6,0.5,2024-04-23 10:00:00+10:00,WIN,2317.0,2024-04-23 22:00:00+10:00,126.0
2024-06-06 00:00:00+10:00,BUY,Demand,bottom,with,with,2335.65,2329.45,2329.45,2327.45,2333.45,2.0,20.0,1,0.1,2024-06-05 22:00:00+10:00,WIN,2333.45,2024-06-06 00:00:00+10:00,40.0
2024-06-13 10:00:00+10:00,BUY,Demand,bottom,with,counter,2315.76,2310.81,2310.81,2308.81,2314.81,2.0,20.0,6,0.5,2024-06-12 22:00:00+10:00,LOSS,2308.81,2024-06-13 10:00:00+10:00,-20.0
2024-07-29 08:00:00+10:00,SELL,Supply,bottom,with,with,2401.16,2392.98,2401.16,2403.16,2397.16,2.0,20.0,23,1.9,2024-07-25 10:00:00+10:00,WIN,2397.16,2024-07-29 08:00:00+10:00,40.0
2024-08-03 00:00:00+10:00,BUY,Demand,bottom,with,with,2429.0,2419.16,2419.16,2417.16,2423.16,2.0,20.0,22,1.8,2024-08-01 04:00:00+10:00,LOSS,2417.16,2024-08-03 00:00:00+10:00,-20.0
2024-08-15 02:00:00+10:00,BUY,Demand,bottom,with,with,2445.09,2439.65,2439.65,2437.65,2443.65,2.0,20.0,26,2.2,2024-08-12 22:00:00+10:00,WIN,2443.65,2024-08-15 02:00:00+10:00,40.0
2024-08-21 22:00:00+10:00,BUY,Demand,bottom,with,with,2503.73,2498.63,2498.63,2496.63,2502.63,2.0,20.0,15,1.2,2024-08-20 16:00:00+10:00,WIN,2502.63,2024-08-21 22:00:00+10:00,40.0
2024-09-05 00:00:00+10:00,SELL,Supply,bottom,with,with,2496.91,2492.43,2496.91,2498.91,2492.91,2.0,20.0,4,0.3,2024-09-04 16:00:00+10:00,LOSS,2498.91,2024-09-05 00:00:00+10:00,-20.0
2024-09-19 14:00:00+10:00,SELL,Supply,mid,with,counter,2575.15,2567.07,2571.11,2577.15,2559.03,2.0,60.4,5,0.4,2024-09-19 04:00:00+10:00,LOSS,2577.15,2024-09-19 16:00:00+10:00,-60.4
2024-10-12 00:00:00+10:00,SELL,Supply,mid,with,counter,2659.67,2650.64,2655.155,2661.67,2642.125,2.0,65.2,11,0.9,2024-10-07 22:00:00+10:00,LOSS,2661.67,2024-10-14 16:00:00+10:00,-65.1
2024-12-02 09:00:00+10:00,BUY,Demand,bottom,with,counter,2640.15,2635.62,2635.62,2633.62,2639.62,2.0,20.0,10,0.8,2024-11-29 11:00:00+10:00,LOSS,2633.62,2024-12-02 09:00:00+10:00,-20.0
2024-12-23 09:00:00+10:00,SELL,Supply,mid,with,with,2640.01,2633.05,2636.53,2642.01,2625.57,2.0,54.8,26,2.2,2024-12-19 05:00:00+10:00,WIN,2625.57,2024-12-23 09:00:00+10:00,109.6
2025-03-11 02:00:00+10:00,BUY,Demand,bottom,with,counter,2894.3,2884.23,2884.23,2882.23,2888.23,2.0,20.0,53,4.4,2025-03-04 17:00:00+10:00,WIN,2888.23,2025-03-11 02:00:00+10:00,40.0
2025-04-03 22:00:00+10:00,BUY,Demand,bottom,with,with,3057.8,3054.15,3054.15,3052.15,3058.15,2.0,20.0,54,4.5,2025-03-28 10:00:00+10:00,WIN,3058.15,2025-04-03 22:00:00+10:00,40.0
2025-04-30 22:00:00+10:00,SELL,Supply,bottom,with,counter,3314.72,3301.22,3314.72,3316.72,3310.72,2.0,20.0,2,0.2,2025-04-30 18:00:00+10:00,LOSS,3316.72,2025-04-30 22:00:00+10:00,-20.0
2025-05-08 16:00:00+10:00,BUY,Demand,bottom,with,with,3338.04,3327.53,3327.53,3325.53,3331.53,2.0,20.0,27,2.2,2025-05-06 10:00:00+10:00,LOSS,3325.53,2025-05-08 16:00:00+10:00,-20.0
2025-05-21 00:00:00+10:00,SELL,Supply,bottom,with,counter,3284.74,3268.43,3284.74,3286.74,3280.74,2.0,20.0,76,6.3,2025-05-12 16:00:00+10:00,WIN,3280.74,2025-05-21 00:00:00+10:00,40.0
2025-06-17 12:00:00+10:00,BUY,Demand,bottom,with,with,3395.89,3379.71,3379.71,3377.71,3383.71,2.0,20.0,25,2.1,2025-06-13 10:00:00+10:00,LOSS,3377.71,2025-06-17 12:00:00+10:00,-20.0
2025-07-24 02:00:00+10:00,BUY,Demand,bottom,with,with,3391.59,3384.61,3384.61,3382.61,3388.61,2.0,20.0,14,1.2,2025-07-22 22:00:00+10:00,LOSS,3382.61,2025-07-24 02:00:00+10:00,-20.0
2025-09-02 16:00:00+10:00,BUY,Demand,bottom,with,with,3481.49,3474.06,3474.06,3472.06,3478.06,2.0,20.0,3,0.2,2025-09-02 10:00:00+10:00,LOSS,3472.06,2025-09-02 16:00:00+10:00,-20.0
2025-12-30 01:00:00+10:00,BUY,Demand,bottom,with,counter,4350.78,4336.67,4336.67,4334.67,4340.67,2.0,20.0,54,4.5,2025-12-22 09:00:00+10:00,LOSS,4334.67,2025-12-30 01:00:00+10:00,-20.0
2026-01-14 05:00:00+10:00,BUY,Demand,bottom,with,with,4595.72,4577.83,4577.83,4575.83,4581.83,2.0,20.0,3,0.2,2026-01-13 23:00:00+10:00,LOSS,4575.83,2026-01-14 05:00:00+10:00,-20.0
2026-02-02 15:00:00+10:00,BUY,Demand,bottom,with,counter,4511.11,4492.75,4492.75,4490.75,4496.75,2.0,20.0,182,15.2,2026-01-12 09:00:00+10:00,LOSS,4490.75,2026-02-02 15:00:00+10:00,-20.0
2026-02-18 13:00:00+10:00,SELL,Supply,mid,with,with,4944.1,4907.47,4925.785,4946.1,4885.155,2.0,203.2,2,0.2,2026-02-17 23:00:00+10:00,LOSS,4946.1,2026-02-18 21:00:00+10:00,-203.2
2026-02-18 23:00:00+10:00,SELL,Supply,mid,with,counter,4997.64,4987.98,4992.81,4999.64,4979.15,2.0,68.3,19,1.6,2026-02-17 09:00:00+10:00,WIN,4979.15,2026-02-18 23:00:00+10:00,136.6
2026-02-21 01:00:00+10:00,SELL,Supply,mid,with,counter,5083.81,5039.3,5061.555,5085.81,5013.045,2.0,242.6,14,1.2,2026-02-13 01:00:00+10:00,WIN,5013.045,2026-02-21 01:00:00+10:00,485.1
2026-03-23 16:00:00+10:00,BUY,Demand,bottom,with,counter,4205.06,4188.81,4188.81,4186.81,4192.81,2.0,20.0,841,70.1,2025-12-11 05:00:00+10:00,LOSS,4186.81,2026-03-23 16:00:00+10:00,-20.0
2026-04-08 10:00:00+10:00,SELL,Supply,mid,with,counter,4866.11,4826.82,4846.465,4868.11,4803.175,2.0,216.4,152,12.7,2026-03-19 16:00:00+10:00,WIN,4803.175,2026-04-08 10:00:00+10:00,432.9
2026-05-13 00:00:00+10:00,BUY,Demand,bottom,with,counter,4678.72,4650.68,4650.68,4648.68,4654.68,2.0,20.0,13,1.1,2026-05-11 22:00:00+10:00,LOSS,4648.68,2026-05-13 00:00:00+10:00,-20.0
2026-05-18 10:00:00+10:00,BUY,Demand,bottom,with,counter,4524.0,4492.38,4492.38,4490.38,4496.38,2.0,20.0,396,33.0,2026-03-31 10:00:00+10:00,LOSS,4490.38,2026-05-18 10:00:00+10:00,-20.0
2026-06-05 00:00:00+10:00,BUY,Demand,bottom,with,counter,4477.28,4458.38,4458.38,4456.38,4462.38,2.0,20.0,2,0.2,2026-06-04 20:00:00+10:00,WIN,4462.38,2026-06-05 00:00:00+10:00,40.0
