entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2021-08-13 20:00:00+10:00,SELL,Supply,mid,with,with,1768.14,1758.73,1763.435,1770.14,1753.3775,1.5,67.1,26,4.3,2021-08-09 08:00:00+10:00,LOSS,1770.14,2021-08-14 00:00:00+10:00,-67.1
2021-11-02 00:00:00+10:00,SELL,Supply,mid,with,counter,1799.12,1790.93,1795.025,1801.12,1785.8825,1.5,60.9,6,1.0,2021-10-29 20:00:00+10:00,WIN,1785.8825,2021-11-03 08:00:00+10:00,91.4
2021-11-10 21:00:00+10:00,SELL,Supply,bottom,with,counter,1863.04,1852.82,1863.04,1865.04,1860.04,1.5,20.0,626,104.3,2021-06-17 04:00:00+10:00,LOSS,1865.04,2021-11-10 21:00:00+10:00,-20.0
2021-12-30 21:00:00+10:00,SELL,Supply,bottom,with,counter,1807.66,1804.08,1807.66,1809.66,1804.66,1.5,20.0,7,1.2,2021-12-29 17:00:00+10:00,WIN,1804.66,2021-12-30 21:00:00+10:00,30.0
2022-02-04 01:00:00+10:00,SELL,Supply,mid,with,with,1807.75,1802.22,1804.985,1809.75,1797.8375,1.5,47.6,1,0.2,2022-02-03 21:00:00+10:00,WIN,1797.8375,2022-02-04 01:00:00+10:00,71.5
2022-09-06 08:00:00+10:00,SELL,Supply,bottom,with,with,1726.5,1720.59,1726.5,1728.5,1723.5,1.5,20.0,22,3.7,2022-08-31 16:00:00+10:00,WIN,1723.5,2022-09-06 08:00:00+10:00,30.0
2022-10-05 00:00:00+10:00,SELL,Supply,bottom,with,counter,1728.18,1720.03,1728.18,1730.18,1725.18,1.5,20.0,91,15.2,2022-09-13 20:00:00+10:00,WIN,1725.18,2022-10-05 00:00:00+10:00,30.0
2022-10-14 00:00:00+10:00,SELL,Supply,mid,with,with,1677.97,1667.0,1672.485,1679.97,1661.2575,1.5,74.8,1,0.2,2022-10-13 20:00:00+10:00,WIN,1661.2575,2022-10-14 00:00:00+10:00,112.3
2023-03-14 04:00:00+10:00,SELL,Supply,mid,with,counter,1918.16,1909.53,1913.845,1920.16,1904.3725,1.5,63.2,156,26.0,2023-02-03 21:00:00+10:00,WIN,1904.3725,2023-03-14 12:00:00+10:00,94.7
2023-04-20 20:00:00+10:00,SELL,Supply,bottom,with,counter,2008.1,1999.4,2008.1,2010.1,2005.1,1.5,20.0,7,1.2,2023-04-19 16:00:00+10:00,LOSS,2010.1,2023-04-20 20:00:00+10:00,-20.0
2023-07-19 00:00:00+10:00,SELL,Supply,bottom,with,counter,1983.39,1974.98,1983.39,1985.39,1980.39,1.5,20.0,193,32.2,2023-06-02 20:00:00+10:00,WIN,1980.39,2023-07-19 00:00:00+10:00,30.0
2023-10-20 08:00:00+10:00,SELL,Supply,bottom,with,counter,1982.15,1973.57,1982.15,1984.15,1979.15,1.5,20.0,363,60.5,2023-07-27 20:00:00+10:00,WIN,1979.15,2023-10-20 08:00:00+10:00,30.0
2023-12-06 01:00:00+10:00,BUY,Demand,bottom,with,with,2017.15,2011.94,2011.94,2009.94,2014.94,1.5,20.0,31,5.2,2023-11-28 21:00:00+10:00,LOSS,2009.94,2023-12-06 01:00:00+10:00,-20.0
