entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2022-01-17 22:00:00+10:00,BUY,Bull_BoS,top,with,with,1.36449,1.36256,1.36449,1.36206,1.36935,2.0,24.3,36,2022-01-12 16:00:00+10:00,LOSS,1.36206,2022-01-18 20:00:00+10:00,-24.3
2022-01-18 14:00:00+10:00,SELL,Bear_BoS,top,counter,counter,1.36613,1.36396,1.36396,1.36663,1.35862,2.0,26.7,1,2022-01-18 10:00:00+10:00,WIN,1.35862,2022-01-18 22:00:00+10:00,53.4
2022-01-21 00:00:00+10:00,BUY,Bull_BoS,top,counter,with,1.36278,1.36045,1.36278,1.35995,1.36844,2.0,28.3,1,2022-01-20 20:00:00+10:00,LOSS,1.35995,2022-01-21 06:00:00+10:00,-28.3
2022-03-29 19:00:00+10:00,SELL,Bear_BoS,top,with,with,1.31098,1.30871,1.30871,1.31148,1.30317,2.0,27.7,1,2022-03-29 15:00:00+10:00,LOSS,1.31148,2022-03-29 21:00:00+10:00,-27.7
2024-05-02 23:00:00+10:00,BUY,Bull_BoS,top,counter,counter,1.24825,1.24662,1.24825,1.24612,1.25251,2.0,21.3,10,2024-05-01 15:00:00+10:00,WIN,1.25251,2024-05-03 03:00:00+10:00,42.6
2024-07-08 19:00:00+10:00,BUY,Bull_BoS,top,with,with,1.28163,1.28019,1.28163,1.27969,1.28551,2.0,19.4,1,2024-07-08 15:00:00+10:00,LOSS,1.27969,2024-07-09 17:00:00+10:00,-19.4
2024-10-30 23:00:00+10:00,SELL,Bear_BoS,top,with,counter,1.30577,1.30358,1.30358,1.30627,1.2982,2.0,26.9,84,2024-10-21 07:00:00+10:00,WIN,1.2982,2024-10-30 23:00:00+10:00,53.8
