entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2022-01-18 12:00:00+10:00,BUY,Bull_BoS,mid,with,counter,1.36449,1.36256,1.36352,1.36106,1.36722,1.5,24.7,43,2022-01-12 16:00:00+10:00,LOSS,1.36106,2022-01-18 20:00:00+10:00,-24.6
2022-03-29 19:00:00+10:00,SELL,Bear_BoS,mid,with,with,1.31098,1.30871,1.30985,1.31248,1.30589,1.5,26.3,1,2022-03-29 15:00:00+10:00,WIN,1.30589,2022-03-29 19:00:00+10:00,39.6
2022-08-24 23:00:00+10:00,SELL,Bear_BoS,mid,with,with,1.18278,1.17994,1.18136,1.18428,1.17698,1.5,29.2,2,2022-08-24 13:00:00+10:00,WIN,1.17698,2022-08-24 23:00:00+10:00,43.8
2023-11-11 02:00:00+10:00,SELL,Bear_BoS,mid,with,with,1.22272,1.22001,1.22136,1.22422,1.21708,1.5,28.6,1,2023-11-10 22:00:00+10:00,LOSS,1.22422,2023-11-13 16:00:00+10:00,-28.6
2024-10-22 21:00:00+10:00,BUY,Bull_BoS,mid,with,counter,1.29724,1.29468,1.29596,1.29318,1.30013,1.5,27.8,551,2024-08-19 19:00:00+10:00,LOSS,1.29318,2024-10-24 01:00:00+10:00,-27.8
2025-09-05 23:00:00+10:00,SELL,Bear_BoS,mid,counter,counter,1.35499,1.35222,1.3536,1.35649,1.34928,1.5,28.9,39,2025-09-01 23:00:00+10:00,WIN,1.34928,2025-09-08 07:00:00+10:00,43.2
