entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2020-11-10 04:00:00+10:00,SELL,Supply,mid,with,with,1.30266,1.30041,1.30153,1.30466,1.29685,1.5,31.3,2,0.3,2020-11-09 20:00:00+10:00,LOSS,1.30466,2020-11-10 20:00:00+10:00,-31.3
2021-03-19 03:00:00+10:00,SELL,Supply,bottom,with,with,1.24901,1.24605,1.24901,1.25101,1.24601,1.5,20.0,6,1.0,2021-03-18 03:00:00+10:00,LOSS,1.25101,2021-03-19 03:00:00+10:00,-20.0
2021-07-14 23:00:00+10:00,BUY,Demand,bottom,with,with,1.24734,1.24423,1.24423,1.24223,1.24723,1.5,20.0,7,1.2,2021-07-13 19:00:00+10:00,WIN,1.24723,2021-07-14 23:00:00+10:00,30.0
2021-07-16 03:00:00+10:00,SELL,Supply,mid,with,counter,1.26256,1.25829,1.26042,1.26456,1.25422,1.5,41.3,335,55.8,2021-04-21 23:00:00+10:00,LOSS,1.26456,2021-07-19 15:00:00+10:00,-41.4
2021-09-08 15:00:00+10:00,SELL,Supply,bottom,with,counter,1.26954,1.26587,1.26954,1.27154,1.26654,1.5,20.0,46,7.7,2021-08-27 23:00:00+10:00,WIN,1.26654,2021-09-08 15:00:00+10:00,30.0
2021-09-23 23:00:00+10:00,BUY,Demand,bottom,with,counter,1.26679,1.26366,1.26366,1.26166,1.26666,1.5,20.0,24,4.0,2021-09-17 23:00:00+10:00,WIN,1.26666,2021-09-23 23:00:00+10:00,30.0
2021-09-30 03:00:00+10:00,SELL,Supply,mid,with,counter,1.27958,1.27529,1.27744,1.28158,1.27122,1.5,41.4,26,4.3,2021-09-23 15:00:00+10:00,WIN,1.27122,2021-09-30 15:00:00+10:00,62.2
2022-05-05 11:00:00+10:00,BUY,Demand,bottom,with,counter,1.27605,1.27188,1.27188,1.26988,1.27488,1.5,20.0,21,3.5,2022-04-29 23:00:00+10:00,WIN,1.27488,2022-05-05 15:00:00+10:00,30.0
2022-07-22 23:00:00+10:00,BUY,Demand,bottom,with,counter,1.28691,1.28459,1.28459,1.28259,1.28759,1.5,20.0,80,13.3,2022-07-05 15:00:00+10:00,LOSS,1.28259,2022-07-22 23:00:00+10:00,-20.0
2022-11-10 04:00:00+10:00,SELL,Supply,bottom,with,with,1.35268,1.34798,1.35268,1.35468,1.34968,1.5,20.0,7,1.2,2022-11-09 00:00:00+10:00,WIN,1.34968,2022-11-10 04:00:00+10:00,30.0
2023-01-09 20:00:00+10:00,BUY,Demand,bottom,with,counter,1.33982,1.33635,1.33635,1.33435,1.33935,1.5,20.0,177,29.5,2022-11-28 08:00:00+10:00,WIN,1.33935,2023-01-09 20:00:00+10:00,30.0
2023-01-13 00:00:00+10:00,SELL,Supply,mid,with,with,1.34483,1.34202,1.34342,1.34683,1.33832,1.5,34.1,1,0.2,2023-01-12 20:00:00+10:00,WIN,1.33832,2023-01-13 00:00:00+10:00,51.0
2023-05-10 23:00:00+10:00,SELL,Supply,mid,with,with,1.33975,1.33695,1.33835,1.34175,1.33325,1.5,34.0,1,0.2,2023-05-10 19:00:00+10:00,LOSS,1.34175,2023-05-11 15:00:00+10:00,-34.0
2024-02-22 16:00:00+10:00,BUY,Demand,bottom,with,counter,1.34632,1.34473,1.34473,1.34273,1.34773,1.5,20.0,41,6.8,2024-02-13 20:00:00+10:00,WIN,1.34773,2024-02-22 16:00:00+10:00,30.0
2024-03-21 15:00:00+10:00,BUY,Demand,bottom,with,counter,1.34813,1.34594,1.34594,1.34394,1.34894,1.5,20.0,28,4.7,2024-03-14 23:00:00+10:00,WIN,1.34894,2024-03-21 15:00:00+10:00,30.0
2024-04-16 19:00:00+10:00,SELL,Supply,mid,with,counter,1.3828,1.38018,1.38149,1.3848,1.37652,1.5,33.1,646,107.7,2023-11-14 20:00:00+10:00,WIN,1.37652,2024-04-18 03:00:00+10:00,49.7
2024-05-10 07:00:00+10:00,BUY,Demand,bottom,with,counter,1.36913,1.3672,1.3672,1.3652,1.3702,1.5,20.0,14,2.3,2024-05-07 23:00:00+10:00,LOSS,1.3652,2024-05-10 19:00:00+10:00,-20.0
2024-06-13 19:00:00+10:00,SELL,Supply,mid,with,counter,1.37605,1.37409,1.37507,1.37805,1.3706,1.5,29.8,4,0.7,2024-06-12 19:00:00+10:00,WIN,1.3706,2024-06-19 19:00:00+10:00,44.7
2024-06-25 19:00:00+10:00,BUY,Demand,bottom,with,counter,1.36422,1.36205,1.36205,1.36005,1.36505,1.5,20.0,91,15.2,2024-06-04 15:00:00+10:00,WIN,1.36505,2024-06-25 19:00:00+10:00,30.0
2024-09-19 03:00:00+10:00,BUY,Demand,bottom,with,with,1.35792,1.35616,1.35616,1.35416,1.35916,1.5,20.0,37,6.2,2024-09-10 23:00:00+10:00,LOSS,1.35416,2024-09-19 03:00:00+10:00,-20.0
2025-01-21 08:00:00+10:00,SELL,Supply,bottom,with,counter,1.44785,1.4443,1.44785,1.44985,1.44485,1.5,20.0,3,0.5,2025-01-20 20:00:00+10:00,LOSS,1.44985,2025-01-21 08:00:00+10:00,-20.0
2025-02-01 00:00:00+10:00,BUY,Demand,bottom,with,with,1.44232,1.43999,1.43999,1.43799,1.44299,1.5,20.0,5,0.8,2025-01-31 04:00:00+10:00,LOSS,1.43799,2025-02-01 00:00:00+10:00,-20.0
2025-03-27 23:00:00+10:00,SELL,Supply,mid,with,with,1.43328,1.43109,1.43218,1.43528,1.42754,1.5,31.0,1,0.2,2025-03-25 19:00:00+10:00,LOSS,1.43528,2025-03-31 19:00:00+10:00,-31.0
2025-04-03 07:00:00+10:00,SELL,Supply,mid,with,with,1.43348,1.42959,1.43154,1.43548,1.42562,1.5,39.5,1,0.2,2025-04-03 03:00:00+10:00,WIN,1.42562,2025-04-03 07:00:00+10:00,59.2
2025-04-21 07:00:00+10:00,BUY,Demand,bottom,with,counter,1.3829,1.38124,1.38124,1.37924,1.38424,1.5,20.0,746,124.3,2024-10-24 23:00:00+10:00,WIN,1.38424,2025-04-21 07:00:00+10:00,30.0
2025-10-30 19:00:00+10:00,SELL,Supply,mid,with,counter,1.40055,1.39825,1.3994,1.40255,1.39468,1.5,31.5,11,1.8,2025-10-28 23:00:00+10:00,WIN,1.39468,2025-10-30 19:00:00+10:00,47.3
