entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2021-08-17 17:00:00+10:00,SELL,Supply,mid,with,counter,1.0548,1.05332,1.05406,1.0568,1.04858,2.0,27.4,112,9.3,2021-08-04 07:00:00+10:00,WIN,1.04858,2021-08-18 01:00:00+10:00,54.8
2021-08-18 11:00:00+10:00,SELL,Supply,bottom,counter,counter,1.05377,1.05186,1.05377,1.05577,1.04977,2.0,20.0,6,0.5,2021-08-17 23:00:00+10:00,WIN,1.04977,2021-08-18 11:00:00+10:00,40.0
2021-09-01 21:00:00+10:00,SELL,Supply,bottom,with,with,1.0426,1.0415,1.0426,1.0446,1.0386,2.0,20.0,18,1.5,2021-08-31 09:00:00+10:00,LOSS,1.0446,2021-09-07 13:00:00+10:00,-20.0
2021-09-30 01:00:00+10:00,SELL,Supply,mid,with,counter,1.04713,1.04581,1.04647,1.04913,1.04115,2.0,26.6,9,0.8,2021-08-24 15:00:00+10:00,LOSS,1.04913,2021-10-01 09:00:00+10:00,-26.6
2021-11-25 02:00:00+10:00,SELL,Supply,mid,with,counter,1.04844,1.04736,1.0479,1.05044,1.04282,2.0,25.4,6,0.5,2021-11-02 13:00:00+10:00,WIN,1.04282,2021-11-29 08:00:00+10:00,50.8
2022-02-09 04:00:00+10:00,SELL,Supply,mid,counter,counter,1.07601,1.07478,1.07539,1.07801,1.07016,2.0,26.2,33,2.8,2022-02-03 18:00:00+10:00,LOSS,1.07801,2022-02-15 00:00:00+10:00,-26.2
2022-02-25 00:00:00+10:00,SELL,Supply,mid,with,with,1.07258,1.07115,1.07186,1.07458,1.06644,2.0,27.2,17,1.4,2022-02-23 10:00:00+10:00,LOSS,1.07458,2022-02-28 10:00:00+10:00,-27.2
2022-03-23 23:00:00+10:00,SELL,Supply,bottom,counter,counter,1.07544,1.07396,1.07544,1.07744,1.07144,2.0,20.0,15,1.2,2022-03-22 17:00:00+10:00,LOSS,1.07744,2022-03-24 19:00:00+10:00,-20.0
2022-08-18 11:00:00+10:00,SELL,Supply,mid,with,with,1.10696,1.10527,1.10612,1.10896,1.10042,2.0,28.4,11,0.9,2022-08-17 11:00:00+10:00,LOSS,1.10896,2022-08-19 17:00:00+10:00,-28.4
2023-08-24 07:00:00+10:00,SELL,Supply,mid,with,counter,1.08506,1.08383,1.08445,1.08706,1.07922,2.0,26.1,6,0.5,2023-08-16 11:00:00+10:00,LOSS,1.08706,2023-08-25 17:00:00+10:00,-26.1
2024-01-02 18:00:00+10:00,SELL,Supply,mid,with,counter,1.08405,1.08222,1.08314,1.08605,1.0773,2.0,29.2,266,22.2,2023-11-29 10:00:00+10:00,WIN,1.0773,2024-01-04 00:00:00+10:00,58.4
2024-01-29 12:00:00+10:00,SELL,Supply,mid,counter,counter,1.08169,1.08016,1.08093,1.08369,1.0754,2.0,27.6,32,2.7,2024-01-24 06:00:00+10:00,WIN,1.0754,2024-01-30 08:00:00+10:00,55.3
2024-12-06 18:00:00+10:00,SELL,Supply,mid,with,with,1.09859,1.0975,1.09804,1.10059,1.09295,2.0,25.5,7,0.6,2024-12-06 00:00:00+10:00,LOSS,1.10059,2024-12-09 22:00:00+10:00,-25.5
2025-07-08 23:00:00+10:00,SELL,Supply,mid,with,counter,1.08923,1.088,1.08861,1.09123,1.08338,2.0,26.2,25,2.1,2025-05-20 13:00:00+10:00,LOSS,1.09123,2025-07-10 23:00:00+10:00,-26.2
2025-08-12 09:00:00+10:00,BUY,Demand,bottom,with,with,1.09749,1.0966,1.0966,1.0946,1.1006,2.0,20.0,1,0.1,2025-08-12 07:00:00+10:00,LOSS,1.0946,2025-08-13 07:00:00+10:00,-20.0
2025-09-08 11:00:00+10:00,BUY,Demand,bottom,with,with,1.11274,1.11217,1.11217,1.11017,1.11617,2.0,20.0,2,0.2,2025-09-08 07:00:00+10:00,LOSS,1.11017,2025-09-08 21:00:00+10:00,-20.0
2025-09-16 07:00:00+10:00,BUY,Demand,bottom,with,with,1.1166,1.11568,1.11568,1.11368,1.11968,2.0,20.0,12,1.0,2025-09-15 07:00:00+10:00,WIN,1.11968,2025-09-18 07:00:00+10:00,40.0
2025-09-22 11:00:00+10:00,BUY,Demand,bottom,with,with,1.12614,1.1253,1.1253,1.1233,1.1293,2.0,20.0,2,0.2,2025-09-22 07:00:00+10:00,WIN,1.1293,2025-09-24 11:00:00+10:00,40.0
