entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2021-06-21 23:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.39102,1.38548,1.39102,1.39202,1.38802,3.0,10.0,13,2021-06-18 19:00:00+10:00,WIN,1.38802,2021-06-21 23:00:00+10:00,30.0
2021-08-06 21:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.3946,1.39019,1.39019,1.38919,1.39319,3.0,10.0,11,2021-08-05 21:00:00+10:00,LOSS,1.38919,2021-08-06 23:00:00+10:00,-10.0
2021-12-16 22:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.33689,1.33071,1.33689,1.33789,1.33389,3.0,10.0,143,2021-11-30 18:00:00+10:00,WIN,1.33389,2021-12-16 22:00:00+10:00,30.0
2022-01-14 22:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.37142,1.36998,1.36998,1.36898,1.37298,3.0,10.0,15,2022-01-13 06:00:00+10:00,LOSS,1.36898,2022-01-15 00:00:00+10:00,-10.0
2022-01-18 12:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.36449,1.36256,1.36256,1.36156,1.36556,3.0,10.0,43,2022-01-12 16:00:00+10:00,WIN,1.36556,2022-01-18 12:00:00+10:00,30.0
2022-03-01 00:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.34217,1.33665,1.34217,1.34317,1.33917,3.0,10.0,8,2022-02-26 00:00:00+10:00,WIN,1.33917,2022-03-01 02:00:00+10:00,30.0
2022-03-17 21:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.31942,1.31485,1.31942,1.32042,1.31642,3.0,10.0,59,2022-03-10 22:00:00+10:00,LOSS,1.32042,2022-03-17 21:00:00+10:00,-10.0
2022-04-20 19:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.30646,1.30448,1.30646,1.30746,1.30346,3.0,10.0,29,2022-04-18 07:00:00+10:00,WIN,1.30346,2022-04-20 19:00:00+10:00,30.0
2022-08-15 19:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.20952,1.20631,1.20631,1.20531,1.20931,3.0,10.0,35,2022-08-10 03:00:00+10:00,LOSS,1.20531,2022-08-15 19:00:00+10:00,-10.0
2022-09-08 01:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.14965,1.14513,1.14965,1.15065,1.14665,3.0,10.0,3,2022-09-07 15:00:00+10:00,WIN,1.14665,2022-09-08 01:00:00+10:00,30.0
2022-09-22 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.13573,1.12354,1.13573,1.13673,1.13273,3.0,10.0,7,2022-09-22 03:00:00+10:00,WIN,1.13273,2022-09-22 19:00:00+10:00,30.0
2022-09-28 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.07361,1.06588,1.07361,1.07461,1.07061,3.0,10.0,4,2022-09-28 03:00:00+10:00,LOSS,1.07461,2022-09-28 19:00:00+10:00,-10.0
2022-09-30 01:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.10841,1.10248,1.10841,1.10941,1.10541,3.0,10.0,49,2022-09-23 21:00:00+10:00,LOSS,1.10941,2022-09-30 01:00:00+10:00,-10.0
2022-12-05 14:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.2343,1.22524,1.2343,1.2353,1.2313,3.0,10.0,1447,2022-06-17 17:00:00+10:00,WIN,1.2313,2022-12-05 16:00:00+10:00,30.0
2023-02-02 22:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.2347,1.22942,1.22942,1.22842,1.23242,3.0,10.0,9,2023-02-02 02:00:00+10:00,LOSS,1.22842,2023-02-02 22:00:00+10:00,-10.0
