entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2020-04-21 17:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,107.836,107.356,107.356,107.256,107.506,1.5,10.0,16,2020-04-17 21:00:00+10:00,WIN,107.506,2020-04-21 21:00:00+10:00,15.0
2020-06-09 21:00:00+10:00,SELL,Bear_BoS,bottom,with,with,108.206,107.92,108.206,108.306,108.056,1.5,10.0,4,2020-06-09 11:00:00+10:00,WIN,108.056,2020-06-09 21:00:00+10:00,15.0
2020-06-25 11:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,107.201,106.739,107.201,107.301,107.051,1.5,10.0,19,2020-06-23 11:00:00+10:00,WIN,107.051,2020-06-25 11:00:00+10:00,15.0
2020-08-07 21:00:00+10:00,SELL,Bear_BoS,bottom,counter,with,105.819,105.615,105.819,105.919,105.669,1.5,10.0,24,2020-08-05 19:00:00+10:00,WIN,105.669,2020-08-07 21:00:00+10:00,15.0
2020-08-17 17:00:00+10:00,BUY,Bull_BoS,bottom,with,with,106.678,106.428,106.428,106.328,106.578,1.5,10.0,39,2020-08-12 05:00:00+10:00,LOSS,106.328,2020-08-17 19:00:00+10:00,-10.0
2020-09-21 23:00:00+10:00,SELL,Bear_BoS,bottom,with,with,104.872,104.676,104.872,104.972,104.722,1.5,10.0,15,2020-09-18 11:00:00+10:00,WIN,104.722,2020-09-21 23:00:00+10:00,15.0
2020-11-07 00:00:00+10:00,SELL,Bear_BoS,bottom,with,with,103.709,103.443,103.709,103.809,103.559,1.5,10.0,6,2020-11-06 08:00:00+10:00,WIN,103.559,2020-11-07 00:00:00+10:00,15.0
2020-11-17 10:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,104.592,104.443,104.443,104.343,104.593,1.5,10.0,7,2020-11-16 16:00:00+10:00,LOSS,104.343,2020-11-17 18:00:00+10:00,-10.0
2020-11-30 18:00:00+10:00,SELL,Bear_BoS,bottom,with,with,104.117,104.018,104.117,104.217,103.967,1.5,10.0,4,2020-11-28 06:00:00+10:00,LOSS,104.217,2020-11-30 18:00:00+10:00,-10.0
2020-12-04 00:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,103.826,103.683,103.683,103.583,103.833,1.5,10.0,96,2020-11-23 20:00:00+10:00,WIN,103.833,2020-12-04 00:00:00+10:00,15.0
