entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2024-09-20 19:00:00+10:00,BUY,Demand,bottom,with,with,1.32982,1.32868,1.32868,1.32718,1.33138,1.8,15.0,3,0.1,2024-09-20 16:00:00+10:00,WIN,1.33138,2024-09-20 22:00:00+10:00,27.0
2024-10-21 18:00:00+10:00,BUY,Demand,bottom,with,counter,1.30305,1.30193,1.30193,1.30043,1.30463,1.8,15.0,26,1.1,2024-10-18 16:00:00+10:00,LOSS,1.30043,2024-10-22 00:00:00+10:00,-15.0
2024-11-06 12:00:00+10:00,BUY,Demand,bottom,with,counter,1.2923,1.29049,1.29049,1.28899,1.29319,1.8,15.0,61,2.5,2024-11-01 22:00:00+10:00,WIN,1.29319,2024-11-06 12:00:00+10:00,27.0
2024-12-11 20:00:00+10:00,BUY,Demand,bottom,with,counter,1.27319,1.27167,1.27167,1.27017,1.27437,1.8,15.0,51,2.1,2024-12-09 17:00:00+10:00,WIN,1.27437,2024-12-11 22:00:00+10:00,27.0
2025-01-31 06:00:00+10:00,BUY,Demand,bottom,with,with,1.24387,1.24244,1.24244,1.24094,1.24514,1.8,15.0,7,0.3,2025-01-30 23:00:00+10:00,LOSS,1.24094,2025-01-31 06:00:00+10:00,-15.0
2025-02-28 02:00:00+10:00,BUY,Demand,bottom,with,counter,1.26297,1.26155,1.26155,1.26005,1.26425,1.8,15.0,53,2.2,2025-02-25 21:00:00+10:00,LOSS,1.26005,2025-02-28 07:00:00+10:00,-15.0
2025-04-05 00:00:00+10:00,BUY,Demand,bottom,with,counter,1.295,1.29343,1.29343,1.29193,1.29613,1.8,15.0,48,2.0,2025-04-03 00:00:00+10:00,WIN,1.29613,2025-04-05 00:00:00+10:00,27.0
2025-05-29 17:00:00+10:00,SELL,Supply,mid,with,with,1.3471,1.34636,1.34673,1.3486,1.34336,1.8,18.7,8,0.3,2025-05-29 09:00:00+10:00,LOSS,1.3486,2025-05-29 22:00:00+10:00,-18.7
2025-06-17 06:00:00+10:00,BUY,Demand,bottom,with,with,1.35912,1.35736,1.35736,1.35586,1.36006,1.8,15.0,7,0.3,2025-06-16 23:00:00+10:00,LOSS,1.35586,2025-06-17 10:00:00+10:00,-15.0
2025-06-20 18:00:00+10:00,SELL,Supply,mid,with,counter,1.3501,1.34912,1.34961,1.3516,1.34603,1.8,19.9,2,0.1,2025-06-20 16:00:00+10:00,WIN,1.34603,2025-06-21 00:00:00+10:00,35.8
2025-07-28 16:00:00+10:00,BUY,Demand,bottom,with,counter,1.34254,1.34138,1.34138,1.33988,1.34408,1.8,15.0,120,5.0,2025-07-21 16:00:00+10:00,LOSS,1.33988,2025-07-29 01:00:00+10:00,-15.0
2025-08-26 16:00:00+10:00,BUY,Demand,bottom,with,counter,1.34585,1.34498,1.34498,1.34348,1.34768,1.8,15.0,6,0.2,2025-08-26 10:00:00+10:00,LOSS,1.34348,2025-08-26 17:00:00+10:00,-15.0
2025-12-31 21:00:00+10:00,SELL,Supply,mid,with,with,1.34609,1.3451,1.3456,1.34759,1.342,1.8,20.0,3,0.1,2025-12-31 18:00:00+10:00,LOSS,1.34759,2025-12-31 23:00:00+10:00,-19.9
2026-01-19 08:00:00+10:00,BUY,Demand,bottom,with,counter,1.33581,1.33432,1.33432,1.33282,1.33702,1.8,15.0,462,19.2,2025-12-18 22:00:00+10:00,WIN,1.33702,2026-01-19 09:00:00+10:00,27.0
2026-03-06 23:00:00+10:00,SELL,Supply,bottom,with,with,1.33795,1.33601,1.33795,1.33945,1.33525,1.8,15.0,4,0.2,2026-03-06 19:00:00+10:00,WIN,1.33525,2026-03-06 23:00:00+10:00,27.0
2026-04-13 07:00:00+10:00,BUY,Demand,bottom,with,with,1.3414,1.33971,1.33971,1.33821,1.34241,1.8,15.0,34,1.4,2026-04-09 21:00:00+10:00,LOSS,1.33821,2026-04-13 09:00:00+10:00,-15.0
2026-05-13 20:00:00+10:00,BUY,Demand,bottom,with,counter,1.35209,1.34987,1.34987,1.34837,1.35257,1.8,15.0,212,8.8,2026-05-01 00:00:00+10:00,WIN,1.35257,2026-05-14 01:00:00+10:00,27.0
2026-06-02 03:00:00+10:00,SELL,Supply,bottom,with,counter,1.34689,1.34598,1.34689,1.34839,1.34419,1.8,15.0,4,0.2,2026-06-01 23:00:00+10:00,WIN,1.34419,2026-06-03 16:00:00+10:00,27.0
2026-06-18 05:00:00+10:00,BUY,Demand,bottom,with,counter,1.33002,1.32795,1.32795,1.32645,1.33065,1.8,15.0,1221,50.9,2026-04-08 08:00:00+10:00,LOSS,1.32645,2026-06-18 05:00:00+10:00,-15.0
