entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2024-08-03 00:00:00+10:00,BUY,Demand,bottom,with,with,2429.0,2419.16,2419.16,2417.16,2422.16,1.5,20.0,22,1.8,2024-08-01 04:00:00+10:00,LOSS,2417.16,2024-08-03 00:00:00+10:00,-20.0
2024-08-15 02:00:00+10:00,BUY,Demand,bottom,with,with,2445.09,2439.65,2439.65,2437.65,2442.65,1.5,20.0,26,2.2,2024-08-12 22:00:00+10:00,WIN,2442.65,2024-08-15 02:00:00+10:00,30.0
2024-08-21 22:00:00+10:00,BUY,Demand,bottom,with,with,2503.73,2498.63,2498.63,2496.63,2501.63,1.5,20.0,15,1.2,2024-08-20 16:00:00+10:00,WIN,2501.63,2024-08-21 22:00:00+10:00,30.0
2024-10-12 00:00:00+10:00,SELL,Supply,mid,with,counter,2659.67,2650.64,2655.155,2661.67,2645.3825,1.5,65.2,11,0.9,2024-10-07 22:00:00+10:00,WIN,2645.3825,2024-10-14 08:00:00+10:00,97.7
2024-12-02 09:00:00+10:00,BUY,Demand,bottom,with,counter,2640.15,2635.62,2635.62,2633.62,2638.62,1.5,20.0,10,0.8,2024-11-29 11:00:00+10:00,LOSS,2633.62,2024-12-02 09:00:00+10:00,-20.0
2024-12-12 17:00:00+10:00,SELL,Supply,mid,counter,counter,2724.52,2716.0,2720.26,2726.52,2710.87,1.5,62.6,2,0.2,2024-12-12 11:00:00+10:00,WIN,2710.87,2024-12-12 19:00:00+10:00,93.9
2024-12-23 09:00:00+10:00,SELL,Supply,mid,with,with,2640.01,2633.05,2636.53,2642.01,2628.31,1.5,54.8,26,2.2,2024-12-19 05:00:00+10:00,WIN,2628.31,2024-12-23 09:00:00+10:00,82.2
2025-03-11 02:00:00+10:00,BUY,Demand,bottom,with,counter,2894.3,2884.23,2884.23,2882.23,2887.23,1.5,20.0,53,4.4,2025-03-04 17:00:00+10:00,WIN,2887.23,2025-03-11 02:00:00+10:00,30.0
2025-04-02 10:00:00+10:00,SELL,Supply,mid,counter,counter,3138.97,3127.52,3133.245,3140.97,3121.6575,1.5,77.2,5,0.4,2025-04-02 00:00:00+10:00,WIN,3121.6575,2025-04-02 10:00:00+10:00,115.9
2025-04-03 22:00:00+10:00,BUY,Demand,bottom,with,with,3057.8,3054.15,3054.15,3052.15,3057.15,1.5,20.0,54,4.5,2025-03-28 10:00:00+10:00,WIN,3057.15,2025-04-03 22:00:00+10:00,30.0
