entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2020-10-21 17:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.18705,1.18262,1.18705,1.18805,1.18555,1.5,10.0,264,2020-09-18 23:00:00+10:00,WIN,1.18555,2020-10-21 17:00:00+10:00,15.0
2020-11-25 10:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.19057,1.18631,1.19057,1.19157,1.18907,1.5,10.0,17,2020-11-23 20:00:00+10:00,LOSS,1.19157,2020-11-25 18:00:00+10:00,-10.0
2021-01-07 20:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.23092,1.225,1.225,1.224,1.2265,1.5,10.0,21,2021-01-05 02:00:00+10:00,WIN,1.2265,2021-01-07 20:00:00+10:00,15.0
2021-01-09 04:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.22403,1.22092,1.22092,1.21992,1.22242,1.5,10.0,53,2021-01-01 04:00:00+10:00,LOSS,1.21992,2021-01-09 04:00:00+10:00,-10.0
2021-03-19 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.19273,1.18825,1.18825,1.18725,1.18975,1.5,10.0,22,2021-03-17 01:00:00+10:00,WIN,1.18975,2021-03-19 23:00:00+10:00,15.0
2021-05-12 23:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.20875,1.20709,1.20709,1.20609,1.20859,1.5,10.0,37,2021-05-07 19:00:00+10:00,WIN,1.20859,2021-05-12 23:00:00+10:00,15.0
2021-06-17 17:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.1975,1.19426,1.19426,1.19326,1.19576,1.5,10.0,516,2021-04-19 11:00:00+10:00,WIN,1.19576,2021-06-17 17:00:00+10:00,15.0
2021-09-15 05:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.18242,1.18031,1.18031,1.17931,1.18181,1.5,10.0,4,2021-09-14 19:00:00+10:00,WIN,1.18181,2021-09-15 17:00:00+10:00,15.0
2021-12-30 00:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.13666,1.13075,1.13666,1.13766,1.13516,1.5,10.0,252,2021-11-30 18:00:00+10:00,WIN,1.13516,2021-12-30 00:00:00+10:00,15.0
2022-01-25 18:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.13164,1.12847,1.12847,1.12747,1.12997,1.5,10.0,141,2022-01-06 16:00:00+10:00,WIN,1.12997,2022-01-25 18:00:00+10:00,15.0
2022-04-04 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.10183,1.09793,1.09793,1.09693,1.09943,1.5,10.0,50,2022-03-29 17:00:00+10:00,WIN,1.09943,2022-04-04 23:00:00+10:00,15.0
2022-10-13 21:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.96879,0.96542,0.96542,0.96442,0.96692,1.5,10.0,119,2022-09-29 15:00:00+10:00,LOSS,0.96442,2022-10-13 21:00:00+10:00,-10.0
2022-11-02 01:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.98891,0.98555,0.98555,0.98455,0.98705,1.5,10.0,61,2022-10-25 15:00:00+10:00,WIN,0.98705,2022-11-02 01:00:00+10:00,15.0
2022-11-03 03:00:00+10:00,SELL,Bear_BoS,bottom,counter,with,0.99416,0.99151,0.99416,0.99516,0.99266,1.5,10.0,14,2022-11-01 19:00:00+10:00,LOSS,0.99516,2022-11-03 03:00:00+10:00,-10.0
2022-12-01 00:00:00+10:00,SELL,Bear_BoS,bottom,counter,with,1.03935,1.03637,1.03935,1.04035,1.03785,1.5,10.0,13,2022-11-29 20:00:00+10:00,WIN,1.03785,2022-12-01 00:00:00+10:00,15.0
2023-01-03 20:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.05803,1.05207,1.05207,1.05107,1.05357,1.5,10.0,165,2022-12-13 00:00:00+10:00,WIN,1.05357,2023-01-03 20:00:00+10:00,15.0
2023-05-03 17:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.10413,1.09625,1.10413,1.10513,1.10263,1.5,10.0,21,2023-04-28 23:00:00+10:00,WIN,1.10263,2023-05-03 17:00:00+10:00,15.0
2023-08-28 15:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.08173,1.07847,1.08173,1.08273,1.08023,1.5,10.0,8,2023-08-25 21:00:00+10:00,WIN,1.08023,2023-08-28 17:00:00+10:00,15.0
2023-11-14 22:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.08001,1.07836,1.08001,1.08101,1.07851,1.5,10.0,603,2023-09-05 01:00:00+10:00,WIN,1.07851,2023-11-14 22:00:00+10:00,15.0
2023-12-28 18:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.11395,1.10881,1.11395,1.11495,1.11245,1.5,10.0,1306,2023-07-27 17:00:00+10:00,WIN,1.11245,2023-12-28 18:00:00+10:00,15.0
2024-02-01 18:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.08095,1.07827,1.07827,1.07727,1.07977,1.5,10.0,403,2023-12-14 02:00:00+10:00,WIN,1.07977,2024-02-01 18:00:00+10:00,15.0
2024-06-14 15:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.07415,1.07194,1.07194,1.07094,1.07344,1.5,10.0,21,2024-06-11 23:00:00+10:00,WIN,1.07344,2024-06-14 15:00:00+10:00,15.0
2024-10-23 17:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.08298,1.07813,1.07813,1.07713,1.07963,1.5,10.0,694,2024-08-01 17:00:00+10:00,LOSS,1.07713,2024-10-23 21:00:00+10:00,-10.0
2024-10-30 19:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.08592,1.08467,1.08592,1.08692,1.08442,1.5,10.0,82,2024-10-21 21:00:00+10:00,WIN,1.08442,2024-10-30 19:00:00+10:00,15.0
2024-11-22 18:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.0464,1.03943,1.03943,1.03843,1.04093,1.5,10.0,6152,2022-12-01 16:00:00+10:00,LOSS,1.03843,2024-11-22 18:00:00+10:00,-10.0
2024-11-25 08:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.04893,1.04624,1.04893,1.04993,1.04743,1.5,10.0,7,2024-11-22 16:00:00+10:00,LOSS,1.04993,2024-11-25 08:00:00+10:00,-10.0
2025-03-12 03:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.09373,1.09119,1.09373,1.09473,1.09223,1.5,10.0,1051,2024-11-06 08:00:00+10:00,LOSS,1.09473,2025-03-12 03:00:00+10:00,-10.0
