entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2023-03-13 10:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.38018,1.37613,1.37613,1.37543,1.37718,1.5,7.0,7,2023-03-11 01:00:00+10:00,WIN,1.37718,2023-03-13 10:00:00+10:00,10.5
2023-03-13 20:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.37869,1.37543,1.37869,1.37939,1.37764,1.5,7.0,8,2023-03-13 11:00:00+10:00,LOSS,1.37939,2023-03-13 20:00:00+10:00,-7.0
2023-06-06 17:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.34133,1.33968,1.33968,1.33898,1.34073,1.5,7.0,428,2023-05-11 20:00:00+10:00,LOSS,1.33898,2023-06-06 17:00:00+10:00,-7.0
2023-06-15 18:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.33352,1.33207,1.33207,1.33137,1.33312,1.5,7.0,7,2023-06-15 06:00:00+10:00,WIN,1.33312,2023-06-15 20:00:00+10:00,10.5
2023-07-07 00:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.33532,1.32808,1.33532,1.33602,1.33427,1.5,7.0,361,2023-06-15 04:00:00+10:00,LOSS,1.33602,2023-07-07 00:00:00+10:00,-7.0
2023-07-15 00:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.31855,1.31708,1.31855,1.31925,1.3175,1.5,7.0,32,2023-07-13 15:00:00+10:00,WIN,1.3175,2023-07-15 00:00:00+10:00,10.5
2023-07-22 01:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.32259,1.31853,1.32259,1.32329,1.32154,1.5,7.0,73,2023-07-18 22:00:00+10:00,WIN,1.32154,2023-07-22 01:00:00+10:00,10.5
2023-07-25 02:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.31808,1.31539,1.31539,1.31469,1.31644,1.5,7.0,29,2023-07-21 20:00:00+10:00,WIN,1.31644,2023-07-25 04:00:00+10:00,10.5
2023-09-05 18:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.36653,1.36234,1.36653,1.36723,1.36548,1.5,7.0,2202,2023-04-28 18:00:00+10:00,WIN,1.36548,2023-09-05 19:00:00+10:00,10.5
2023-10-18 00:00:00+10:00,BUY,Bull_BoS,bottom,counter,with,1.36442,1.36313,1.36313,1.36243,1.36418,1.5,7.0,2,2023-10-17 19:00:00+10:00,WIN,1.36418,2023-10-18 00:00:00+10:00,10.5
