entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2022-10-26 23:00:00+10:00,SELL,Supply,bottom,with,with,1.36108,1.35813,1.36108,1.36308,1.35708,2.0,20.0,3,0.2,2022-10-26 17:00:00+10:00,LOSS,1.36308,2022-10-26 23:00:00+10:00,-20.0
2023-04-11 15:00:00+10:00,BUY,Demand,bottom,with,counter,1.35032,1.34848,1.34848,1.34648,1.35248,2.0,20.0,9,0.8,2023-04-10 21:00:00+10:00,LOSS,1.34648,2023-04-12 05:00:00+10:00,-20.0
2023-05-24 01:00:00+10:00,BUY,Demand,bottom,with,with,1.35055,1.34878,1.34878,1.34678,1.35278,2.0,20.0,4,0.3,2023-05-23 17:00:00+10:00,WIN,1.35278,2023-05-24 15:00:00+10:00,40.0
2023-07-18 21:00:00+10:00,SELL,Supply,bottom,with,counter,1.32242,1.32046,1.32242,1.32442,1.31842,2.0,20.0,11,0.9,2023-07-17 23:00:00+10:00,WIN,1.31842,2023-07-18 23:00:00+10:00,40.0
2023-12-29 20:00:00+10:00,SELL,Supply,bottom,with,with,1.32621,1.32468,1.32621,1.32821,1.32221,2.0,20.0,35,2.9,2023-12-26 22:00:00+10:00,WIN,1.32221,2023-12-30 00:00:00+10:00,40.0
2024-01-02 14:00:00+10:00,SELL,Supply,mid,with,with,1.32653,1.32486,1.3257,1.32853,1.32003,2.0,28.3,2,0.2,2023-12-30 00:00:00+10:00,LOSS,1.32853,2024-01-02 22:00:00+10:00,-28.3
2024-01-05 22:00:00+10:00,SELL,Supply,bottom,with,counter,1.33967,1.3381,1.33967,1.34167,1.33567,2.0,20.0,132,11.0,2023-12-19 22:00:00+10:00,WIN,1.33567,2024-01-06 00:00:00+10:00,40.0
2024-04-01 09:00:00+10:00,BUY,Demand,bottom,with,counter,1.35314,1.35193,1.35193,1.34993,1.35593,2.0,20.0,71,5.9,2024-03-22 11:00:00+10:00,WIN,1.35593,2024-04-01 21:00:00+10:00,40.0
2024-04-09 23:00:00+10:00,BUY,Demand,bottom,with,with,1.35681,1.355,1.355,1.353,1.359,2.0,20.0,25,2.1,2024-04-05 21:00:00+10:00,WIN,1.359,2024-04-09 23:00:00+10:00,40.0
2024-05-13 11:00:00+10:00,SELL,Supply,bottom,with,with,1.36891,1.3677,1.36891,1.37091,1.36491,2.0,20.0,7,0.6,2024-05-10 21:00:00+10:00,WIN,1.36491,2024-05-14 21:00:00+10:00,40.0
2024-05-22 11:00:00+10:00,BUY,Demand,bottom,with,counter,1.36386,1.36249,1.36249,1.36049,1.36649,2.0,20.0,7,0.6,2024-05-21 21:00:00+10:00,WIN,1.36649,2024-05-22 19:00:00+10:00,40.0
2024-06-13 15:00:00+10:00,SELL,Supply,mid,with,counter,1.37548,1.37409,1.37479,1.37748,1.3694,2.0,26.9,7,0.6,2024-06-12 21:00:00+10:00,LOSS,1.37748,2024-06-14 23:00:00+10:00,-26.9
2024-07-15 23:00:00+10:00,SELL,Supply,bottom,with,counter,1.36627,1.365,1.36627,1.36827,1.36227,2.0,20.0,3,0.2,2024-07-15 17:00:00+10:00,LOSS,1.36827,2024-07-16 03:00:00+10:00,-20.0
2024-09-13 11:00:00+10:00,BUY,Demand,bottom,with,with,1.35792,1.35645,1.35645,1.35445,1.36045,2.0,20.0,30,2.5,2024-09-10 23:00:00+10:00,WIN,1.36045,2024-09-17 01:00:00+10:00,40.0
2024-10-09 21:00:00+10:00,SELL,Supply,bottom,with,counter,1.36849,1.36719,1.36849,1.37049,1.36449,2.0,20.0,443,36.9,2024-08-19 23:00:00+10:00,LOSS,1.37049,2024-10-10 03:00:00+10:00,-20.0
2024-11-06 10:00:00+10:00,SELL,Supply,bottom,with,counter,1.38867,1.38748,1.38867,1.39067,1.38467,2.0,20.0,5,0.4,2024-11-06 00:00:00+10:00,WIN,1.38467,2024-11-06 10:00:00+10:00,40.0
2024-11-11 22:00:00+10:00,SELL,Supply,bottom,with,counter,1.39484,1.39316,1.39484,1.39684,1.39084,2.0,20.0,29,2.4,2024-11-07 12:00:00+10:00,LOSS,1.39684,2024-11-14 00:00:00+10:00,-20.0
2024-11-22 22:00:00+10:00,BUY,Demand,bottom,with,counter,1.39865,1.39685,1.39685,1.39485,1.40085,2.0,20.0,2,0.2,2024-11-22 18:00:00+10:00,LOSS,1.39485,2024-11-25 08:00:00+10:00,-20.0
2025-01-06 18:00:00+10:00,BUY,Demand,bottom,with,counter,1.43801,1.43709,1.43709,1.43509,1.44109,2.0,20.0,25,2.1,2025-01-02 16:00:00+10:00,LOSS,1.43509,2025-01-06 20:00:00+10:00,-20.0
2025-02-01 02:00:00+10:00,BUY,Demand,bottom,with,counter,1.44227,1.44001,1.44001,1.43801,1.44401,2.0,20.0,10,0.8,2025-01-31 06:00:00+10:00,LOSS,1.43801,2025-02-01 02:00:00+10:00,-20.0
2025-02-05 18:00:00+10:00,BUY,Demand,bottom,with,counter,1.43186,1.42831,1.42831,1.42631,1.43231,2.0,20.0,136,11.3,2025-01-21 10:00:00+10:00,WIN,1.43231,2025-02-06 06:00:00+10:00,40.0
2025-03-12 05:00:00+10:00,BUY,Demand,bottom,with,with,1.44261,1.43934,1.43934,1.43734,1.44334,2.0,20.0,3,0.2,2025-03-11 23:00:00+10:00,WIN,1.44334,2025-03-12 05:00:00+10:00,40.0
2025-03-27 23:00:00+10:00,SELL,Supply,mid,with,with,1.43328,1.43158,1.43243,1.43528,1.42673,2.0,28.5,18,1.5,2025-03-25 19:00:00+10:00,LOSS,1.43528,2025-03-31 19:00:00+10:00,-28.5
