time,open,high,low,close
1739196000,1.03214,1.03238,1.03042,1.03153
1739203200,1.03154,1.03181,1.03045,1.03126
1739210400,1.03124,1.03162,1.03053,1.03069
1739217600,1.0307,1.03085,1.0305,1.03068
1739224800,1.03019,1.03078,1.02983,1.03006
1739232000,1.03007,1.03069,1.02998,1.03021
1739239200,1.03022,1.03029,1.02922,1.02982
1739246400,1.02981,1.0306,1.02976,1.03047
1739253600,1.03046,1.03103,1.03009,1.03034
1739260800,1.03036,1.03221,1.02999,1.03181
1739268000,1.03182,1.03253,1.03145,1.03219
1739275200,1.03218,1.03286,1.03165,1.03226
1739282400,1.03223,1.03435,1.0322,1.034
1739289600,1.03399,1.03515,1.0339,1.03455
1739296800,1.03454,1.03813,1.0342,1.03582
1739304000,1.03582,1.03675,1.03576,1.03613
1739311200,1.03591,1.03677,1.03589,1.03634
1739318400,1.03642,1.03643,1.03542,1.03607
1739325600,1.03606,1.03679,1.03587,1.03622
1739332800,1.0362,1.03637,1.0355,1.03585
1739340000,1.03586,1.03794,1.03569,1.03758
1739347200,1.03757,1.03801,1.03647,1.03737
1739354400,1.03741,1.03857,1.037,1.03752
1739361600,1.0375,1.03789,1.03169,1.0333
1739368800,1.03332,1.03827,1.03252,1.03745
1739376000,1.03744,1.04276,1.03506,1.04263
1739383200,1.04262,1.043,1.03846,1.03911
1739390400,1.03912,1.03976,1.03804,1.0383
1739397600,1.03757,1.03925,1.03757,1.03923
1739404800,1.03922,1.0402,1.03874,1.03998
1739412000,1.03997,1.04218,1.03966,1.04192
1739419200,1.04191,1.04386,1.04187,1.0435
1739426400,1.04349,1.044,1.04224,1.04258
1739433600,1.04261,1.04266,1.04105,1.0423
1739440800,1.04231,1.0429,1.03927,1.04032
1739448000,1.04032,1.04072,1.03753,1.03927
1739455200,1.03924,1.04381,1.03824,1.04334
1739462400,1.04335,1.04454,1.04246,1.04256
1739469600,1.04255,1.04429,1.03731,1.04373
1739476800,1.04371,1.04668,1.04355,1.04656
1739484000,1.04627,1.04689,1.04561,1.04616
1739491200,1.04615,1.0467,1.04578,1.04592
1739498400,1.04593,1.04617,1.04541,1.04589
1739505600,1.04588,1.0464,1.04472,1.04526
1739512800,1.04528,1.04723,1.04519,1.0465
1739520000,1.04647,1.04877,1.04634,1.04814
1739527200,1.04813,1.0483,1.04631,1.04674
1739534400,1.04673,1.04978,1.04569,1.04883
1739541600,1.04882,1.05142,1.04873,1.05086
1739548800,1.05083,1.05103,1.04942,1.05073
