entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2021-02-02 00:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.3719,1.36572,1.36572,1.36422,1.36797,1.5,15.0,7,2021-01-29 16:00:00+10:00,WIN,1.36797,2021-02-02 00:00:00+10:00,22.5
2021-06-14 15:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.41247,1.40735,1.40735,1.40585,1.4096,1.5,15.0,11,2021-06-10 15:00:00+10:00,WIN,1.4096,2021-06-14 15:00:00+10:00,22.5
2021-06-14 23:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.41189,1.40903,1.41189,1.41339,1.40964,1.5,15.0,2,2021-06-14 07:00:00+10:00,WIN,1.40964,2021-06-15 15:00:00+10:00,22.5
2021-07-20 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.36471,1.35724,1.35724,1.35574,1.35949,1.5,15.0,709,2021-02-04 16:00:00+10:00,WIN,1.35949,2021-07-20 23:00:00+10:00,22.5
2021-10-15 19:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.37507,1.36541,1.37507,1.37657,1.37282,1.5,15.0,78,2021-09-23 23:00:00+10:00,WIN,1.37282,2021-10-15 19:00:00+10:00,22.5
2022-05-11 23:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.23733,1.23122,1.23733,1.23883,1.23508,1.5,15.0,1,2022-05-11 15:00:00+10:00,LOSS,1.23883,2022-05-11 23:00:00+10:00,-15.0
2022-08-16 15:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.21487,1.20252,1.20252,1.20102,1.20477,1.5,15.0,23,2022-08-05 19:00:00+10:00,LOSS,1.20102,2022-08-16 15:00:00+10:00,-15.0
2022-09-09 11:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1.15916,1.15107,1.15916,1.16066,1.15691,1.5,15.0,10,2022-09-06 07:00:00+10:00,WIN,1.15691,2022-09-09 11:00:00+10:00,22.5
2022-10-22 03:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.13066,1.1171,1.13066,1.13216,1.12841,1.5,15.0,3,2022-10-20 19:00:00+10:00,WIN,1.12841,2022-10-22 03:00:00+10:00,22.5
2023-01-23 12:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.24384,1.22606,1.24384,1.24534,1.24159,1.5,15.0,153,2022-12-13 20:00:00+10:00,WIN,1.24159,2023-01-23 12:00:00+10:00,22.5
2023-03-13 11:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.21282,1.20272,1.21282,1.21432,1.21057,1.5,15.0,50,2023-02-28 20:00:00+10:00,WIN,1.21057,2023-03-13 11:00:00+10:00,22.5
2023-06-28 23:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.26954,1.26268,1.26268,1.26118,1.26493,1.5,15.0,54,2023-06-15 03:00:00+10:00,LOSS,1.26118,2023-06-28 23:00:00+10:00,-15.0
2024-01-06 00:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.2767,1.27009,1.2767,1.2782,1.27445,1.5,15.0,19,2023-12-30 00:00:00+10:00,WIN,1.27445,2024-01-06 00:00:00+10:00,22.5
2024-07-19 07:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.29799,1.29378,1.29378,1.29228,1.29603,1.5,15.0,10,2024-07-16 19:00:00+10:00,LOSS,1.29228,2024-07-19 15:00:00+10:00,-15.0
2024-08-14 03:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.28643,1.28206,1.28643,1.28793,1.28418,1.5,15.0,51,2024-08-01 03:00:00+10:00,WIN,1.28418,2024-08-14 15:00:00+10:00,22.5
2024-09-11 23:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,1.30363,1.30107,1.30107,1.29957,1.30332,1.5,15.0,91,2024-08-21 15:00:00+10:00,WIN,1.30332,2024-09-11 23:00:00+10:00,22.5
2025-02-01 00:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.24633,1.2393,1.2393,1.2378,1.24155,1.5,15.0,7,2025-01-29 20:00:00+10:00,WIN,1.24155,2025-02-01 00:00:00+10:00,22.5
2025-03-04 16:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1.27287,1.26708,1.27287,1.27437,1.27062,1.5,15.0,309,2024-12-18 00:00:00+10:00,WIN,1.27062,2025-03-04 16:00:00+10:00,22.5
2025-03-11 03:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1.29241,1.28688,1.28688,1.28538,1.28913,1.5,15.0,9,2025-03-06 16:00:00+10:00,WIN,1.28913,2025-03-11 03:00:00+10:00,22.5
2025-04-03 15:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1.31674,1.31268,1.31674,1.31824,1.31449,1.5,15.0,761,2024-10-04 15:00:00+10:00,WIN,1.31449,2025-04-03 15:00:00+10:00,22.5
2025-07-16 23:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1.3417,1.33702,1.33702,1.33552,1.33927,1.5,15.0,102,2025-06-23 19:00:00+10:00,WIN,1.33927,2025-07-16 23:00:00+10:00,22.5
