entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2023-04-25 19:00:00+10:00,BUY,Demand,bottom,with,with,134.117,133.891,133.891,133.691,134.291,2.0,20.0,16,1.3,2023-04-24 11:00:00+10:00,LOSS,133.691,2023-04-26 03:00:00+10:00,-20.0
2023-08-30 01:00:00+10:00,BUY,Demand,bottom,with,with,146.153,145.872,145.872,145.672,146.272,2.0,20.0,25,2.1,2023-08-25 23:00:00+10:00,WIN,146.272,2023-08-30 01:00:00+10:00,40.0
2023-10-03 23:00:00+10:00,BUY,Demand,bottom,with,counter,147.701,147.509,147.509,147.309,147.909,2.0,20.0,90,7.5,2023-09-22 11:00:00+10:00,LOSS,147.309,2023-10-03 23:00:00+10:00,-20.0
2023-12-08 02:00:00+10:00,BUY,Demand,bottom,with,counter,142.526,142.413,142.413,142.213,142.813,2.0,20.0,1052,87.7,2023-08-08 09:00:00+10:00,LOSS,142.213,2023-12-08 02:00:00+10:00,-20.0
2024-02-09 18:00:00+10:00,SELL,Supply,mid,with,counter,149.59,149.398,149.494,149.79,148.902,2.0,29.6,618,51.5,2023-11-27 10:00:00+10:00,LOSS,149.79,2024-02-13 22:00:00+10:00,-29.6
2024-03-12 21:00:00+10:00,SELL,Supply,bottom,with,with,148.047,147.774,148.047,148.247,147.647,2.0,20.0,26,2.2,2024-03-08 18:00:00+10:00,WIN,147.647,2024-03-12 21:00:00+10:00,40.0
2024-03-19 15:00:00+10:00,SELL,Supply,mid,with,counter,150.485,150.344,150.4145,150.685,149.8735,2.0,27.0,117,9.8,2024-03-05 22:00:00+10:00,LOSS,150.685,2024-03-19 19:00:00+10:00,-27.0
2024-04-26 17:00:00+10:00,BUY,Demand,bottom,with,with,155.659,155.537,155.537,155.337,155.937,2.0,20.0,2,0.2,2024-04-26 13:00:00+10:00,LOSS,155.337,2024-04-26 17:00:00+10:00,-20.0
2024-06-13 17:00:00+10:00,SELL,Supply,mid,with,counter,157.371,157.252,157.3115,157.571,156.7925,2.0,25.9,9,0.8,2024-06-12 21:00:00+10:00,WIN,156.7925,2024-06-13 21:00:00+10:00,51.9
2024-07-11 23:00:00+10:00,BUY,Demand,bottom,with,counter,158.194,158.062,158.062,157.862,158.462,2.0,20.0,183,15.2,2024-06-20 17:00:00+10:00,LOSS,157.862,2024-07-11 23:00:00+10:00,-20.0
2024-07-31 13:00:00+10:00,BUY,Demand,bottom,with,counter,151.885,151.78,151.78,151.58,152.18,2.0,20.0,956,79.7,2024-04-10 21:00:00+10:00,WIN,152.18,2024-07-31 13:00:00+10:00,40.0
2024-08-03 01:00:00+10:00,BUY,Demand,bottom,with,counter,146.803,146.464,146.464,146.264,146.864,2.0,20.0,1562,130.2,2024-02-02 22:00:00+10:00,WIN,146.864,2024-08-03 01:00:00+10:00,40.0
2025-05-14 19:00:00+10:00,BUY,Demand,bottom,with,with,146.17,145.718,145.718,145.518,146.118,2.0,20.0,25,2.1,2025-05-12 17:00:00+10:00,WIN,146.118,2025-05-14 19:00:00+10:00,40.0
2025-05-27 15:00:00+10:00,SELL,Supply,bottom,with,with,143.467,143.14,143.467,143.667,143.067,2.0,20.0,21,1.8,2025-05-23 21:00:00+10:00,WIN,143.067,2025-05-27 15:00:00+10:00,40.0
2025-09-02 17:00:00+10:00,SELL,Supply,bottom,with,counter,148.739,148.599,148.739,148.939,148.339,2.0,20.0,81,6.8,2025-08-22 23:00:00+10:00,WIN,148.339,2025-09-02 17:00:00+10:00,40.0
2025-09-15 19:00:00+10:00,BUY,Demand,bottom,with,counter,147.556,147.327,147.327,147.127,147.727,2.0,20.0,13,1.1,2025-09-12 17:00:00+10:00,LOSS,147.127,2025-09-16 11:00:00+10:00,-20.0
2026-04-30 21:00:00+10:00,BUY,Demand,bottom,with,counter,156.191,155.889,155.889,155.689,156.289,2.0,20.0,523,43.6,2026-03-02 08:00:00+10:00,LOSS,155.689,2026-04-30 21:00:00+10:00,-20.0
2026-06-03 17:00:00+10:00,BUY,Demand,bottom,with,with,159.496,159.431,159.431,159.231,159.831,2.0,20.0,21,1.8,2026-06-01 23:00:00+10:00,WIN,159.831,2026-06-03 17:00:00+10:00,40.0
2026-06-05 23:00:00+10:00,BUY,Demand,bottom,with,with,159.962,159.895,159.895,159.695,160.295,2.0,20.0,1,0.1,2026-06-05 21:00:00+10:00,WIN,160.295,2026-06-06 01:00:00+10:00,40.0
