entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2024-08-13 23:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,0.9082,0.90555,0.9082,0.9092,0.9067,1.5,10.0,114,2024-07-30 07:00:00+10:00,WIN,0.9067,2024-08-13 23:00:00+10:00,15.0
2025-03-24 19:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.90283,0.90109,0.90283,0.90383,0.90133,1.5,10.0,10,2025-03-21 21:00:00+10:00,WIN,0.90133,2025-03-24 21:00:00+10:00,15.0
2025-04-10 03:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.86805,0.85383,0.86805,0.86905,0.86655,1.5,10.0,26,2025-04-07 21:00:00+10:00,LOSS,0.86905,2025-04-10 03:00:00+10:00,-10.0
2025-04-12 05:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.87414,0.86704,0.87414,0.87514,0.87264,1.5,10.0,8,2025-04-10 23:00:00+10:00,WIN,0.87264,2025-04-12 05:00:00+10:00,15.0
2025-11-14 18:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.9164,0.91514,0.91514,0.91414,0.91664,1.5,10.0,16,2025-11-13 00:00:00+10:00,LOSS,0.91414,2025-11-14 20:00:00+10:00,-10.0
2026-03-03 08:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.9712,0.96975,0.9712,0.9722,0.9697,1.5,10.0,12,2026-02-28 06:00:00+10:00,WIN,0.9697,2026-03-03 08:00:00+10:00,15.0
2026-03-11 03:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.97171,0.96868,0.97171,0.97271,0.97021,1.5,10.0,65,2026-03-03 08:00:00+10:00,LOSS,0.97271,2026-03-11 03:00:00+10:00,-10.0
2026-03-12 03:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.97392,0.97052,0.97052,0.96952,0.97202,1.5,10.0,2,2026-03-11 17:00:00+10:00,WIN,0.97202,2026-03-12 05:00:00+10:00,15.0
2026-03-14 03:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.96528,0.96072,0.96072,0.95972,0.96222,1.5,10.0,3,2026-03-13 15:00:00+10:00,WIN,0.96222,2026-03-14 03:00:00+10:00,15.0
2026-05-15 09:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.99148,0.98944,0.98944,0.98844,0.99094,1.5,10.0,27,2026-05-13 01:00:00+10:00,WIN,0.99094,2026-05-15 09:00:00+10:00,15.0
2026-05-15 15:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.98676,0.98398,0.98398,0.98298,0.98548,1.5,10.0,57,2026-05-08 05:00:00+10:00,WIN,0.98548,2026-05-15 15:00:00+10:00,15.0
2026-05-28 23:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.98837,0.98643,0.98837,0.98937,0.98687,1.5,10.0,5,2026-05-28 05:00:00+10:00,WIN,0.98687,2026-05-28 23:00:00+10:00,15.0
2026-06-23 13:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.99256,0.98727,0.98727,0.98627,0.98877,1.5,10.0,37,2026-06-18 05:00:00+10:00,LOSS,0.98627,2026-06-23 15:00:00+10:00,-10.0
