entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2025-04-29 00:00:00+10:00,BUY,Demand,bottom,with,counter,143.108,142.827,142.827,142.627,143.227,2.0,20.0,35,1.5,2025-04-25 13:00:00+10:00,LOSS,142.627,2025-04-29 00:00:00+10:00,-20.0
2025-05-06 18:00:00+10:00,BUY,Demand,bottom,with,counter,143.244,142.995,142.995,142.795,143.395,2.0,20.0,77,3.2,2025-05-01 13:00:00+10:00,LOSS,142.795,2025-05-06 21:00:00+10:00,-20.0
2025-05-14 19:00:00+10:00,BUY,Demand,bottom,with,counter,146.17,145.878,145.878,145.678,146.278,2.0,20.0,50,2.1,2025-05-12 17:00:00+10:00,LOSS,145.678,2025-05-14 19:00:00+10:00,-20.0
2025-05-19 07:00:00+10:00,BUY,Demand,bottom,counter,counter,145.696,145.424,145.424,145.224,145.824,2.0,20.0,7,0.3,2025-05-17 00:00:00+10:00,LOSS,145.224,2025-05-19 07:00:00+10:00,-20.0
2025-06-09 19:00:00+10:00,BUY,Demand,bottom,with,with,144.186,144.021,144.021,143.821,144.421,2.0,20.0,21,0.9,2025-06-06 22:00:00+10:00,WIN,144.421,2025-06-09 21:00:00+10:00,40.0
2025-06-17 14:00:00+10:00,BUY,Demand,bottom,with,with,144.819,144.579,144.579,144.379,144.979,2.0,20.0,4,0.2,2025-06-17 10:00:00+10:00,WIN,144.979,2025-06-17 17:00:00+10:00,40.0
2025-09-02 17:00:00+10:00,SELL,Supply,bottom,with,counter,148.724,148.492,148.724,148.924,148.324,2.0,20.0,161,6.7,2025-08-23 00:00:00+10:00,WIN,148.324,2025-09-02 17:00:00+10:00,40.0
2025-09-19 14:00:00+10:00,BUY,Demand,bottom,with,with,147.425,147.213,147.213,147.013,147.613,2.0,20.0,16,0.7,2025-09-18 22:00:00+10:00,WIN,147.613,2025-09-19 14:00:00+10:00,40.0
2025-09-25 11:00:00+10:00,SELL,Supply,bottom,counter,counter,148.85,148.727,148.85,149.05,148.45,2.0,20.0,1,0.0,2025-09-25 10:00:00+10:00,LOSS,149.05,2025-09-25 22:00:00+10:00,-20.0
2025-09-29 16:00:00+10:00,BUY,Demand,bottom,with,counter,148.896,148.725,148.725,148.525,149.125,2.0,20.0,42,1.8,2025-09-25 22:00:00+10:00,LOSS,148.525,2025-09-29 17:00:00+10:00,-20.0
2026-02-11 23:00:00+10:00,SELL,Supply,bottom,with,with,154.508,154.243,154.508,154.708,154.108,2.0,20.0,13,0.5,2026-02-11 10:00:00+10:00,WIN,154.108,2026-02-11 23:00:00+10:00,40.0
2026-02-14 03:00:00+10:00,BUY,Demand,bottom,counter,counter,152.962,152.651,152.651,152.451,153.051,2.0,20.0,16,0.7,2026-02-13 11:00:00+10:00,WIN,153.051,2026-02-16 10:00:00+10:00,40.0
2026-03-09 08:00:00+10:00,SELL,Supply,bottom,with,counter,158.34,158.095,158.34,158.54,157.94,2.0,20.0,727,30.3,2026-01-24 02:00:00+10:00,LOSS,158.54,2026-03-09 10:00:00+10:00,-20.0
2026-03-30 12:00:00+10:00,BUY,Demand,bottom,with,with,159.952,159.798,159.798,159.598,160.198,2.0,20.0,11,0.5,2026-03-28 01:00:00+10:00,LOSS,159.598,2026-03-30 17:00:00+10:00,-20.0
2026-06-03 18:00:00+10:00,BUY,Demand,bottom,with,with,159.496,159.431,159.431,159.231,159.831,2.0,20.0,43,1.8,2026-06-01 23:00:00+10:00,WIN,159.831,2026-06-03 19:00:00+10:00,40.0
2026-06-18 19:00:00+10:00,BUY,Demand,bottom,with,with,160.682,160.572,160.572,160.372,160.972,2.0,20.0,1,0.0,2026-06-18 18:00:00+10:00,WIN,160.972,2026-06-19 01:00:00+10:00,40.0
