entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2023-02-17 11:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.62604,0.62279,0.62279,0.62209,0.62384,1.5,7.0,706,2023-01-07 00:00:00+10:00,WIN,0.62384,2023-02-17 11:00:00+10:00,10.5
2023-06-09 01:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.60949,0.60613,0.60949,0.61019,0.60844,1.5,7.0,25,2023-06-07 23:00:00+10:00,WIN,0.60844,2023-06-09 07:00:00+10:00,10.5
2023-07-21 22:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.61989,0.61845,0.61845,0.61775,0.6195,1.5,7.0,168,2023-07-12 20:00:00+10:00,LOSS,0.61775,2023-07-21 23:00:00+10:00,-7.0
2023-10-13 07:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.59676,0.59234,0.59234,0.59164,0.59339,1.5,7.0,102,2023-10-06 22:00:00+10:00,LOSS,0.59164,2023-10-13 14:00:00+10:00,-7.0
2023-12-23 02:00:00+10:00,BUY,Bull_BoS,bottom,with,with,0.63062,0.62937,0.62937,0.62867,0.63042,1.5,7.0,3,2023-12-22 22:00:00+10:00,WIN,0.63042,2023-12-23 02:00:00+10:00,10.5
2024-04-17 08:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.58748,0.5865,0.5865,0.5858,0.58755,1.5,7.0,2601,2023-11-14 15:00:00+10:00,WIN,0.58755,2024-04-17 08:00:00+10:00,10.5
2024-04-17 08:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.58784,0.58637,0.58637,0.58567,0.58742,1.5,7.0,2601,2023-11-14 21:00:00+10:00,WIN,0.58742,2024-04-17 08:00:00+10:00,10.5
2024-07-10 01:00:00+10:00,BUY,Bull_BoS,bottom,counter,with,0.61196,0.61145,0.61145,0.61075,0.6125,1.5,7.0,2,2024-07-09 21:00:00+10:00,WIN,0.6125,2024-07-10 03:00:00+10:00,10.5
2024-07-11 22:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.61291,0.61134,0.61291,0.61361,0.61186,1.5,7.0,34,2024-07-09 23:00:00+10:00,WIN,0.61186,2024-07-11 22:00:00+10:00,10.5
2024-07-12 07:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.60927,0.60843,0.60843,0.60773,0.60948,1.5,7.0,9,2024-07-11 20:00:00+10:00,WIN,0.60948,2024-07-12 07:00:00+10:00,10.5
2024-09-19 04:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.62542,0.6203,0.62542,0.62612,0.62437,1.5,7.0,197,2024-09-06 22:00:00+10:00,LOSS,0.62612,2024-09-19 04:00:00+10:00,-7.0
2025-02-04 15:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.56059,0.55841,0.55841,0.55771,0.55946,1.5,7.0,8,2025-02-04 02:00:00+10:00,WIN,0.55946,2025-02-04 15:00:00+10:00,10.5
2025-04-08 17:00:00+10:00,SELL,Bear_BoS,bottom,with,with,0.56172,0.55772,0.56172,0.56242,0.56067,1.5,7.0,17,2025-04-07 22:00:00+10:00,WIN,0.56067,2025-04-08 17:00:00+10:00,10.5
2025-04-10 22:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,0.57295,0.57147,0.57295,0.57365,0.5719,1.5,7.0,101,2025-04-04 15:00:00+10:00,LOSS,0.57365,2025-04-10 22:00:00+10:00,-7.0
2025-07-23 09:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.6006,0.59873,0.6006,0.6013,0.59955,1.5,7.0,130,2025-07-15 22:00:00+10:00,WIN,0.59955,2025-07-23 10:00:00+10:00,10.5
2025-08-27 00:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,0.5861,0.58458,0.5861,0.5868,0.58505,1.5,7.0,13,2025-08-26 10:00:00+10:00,LOSS,0.5868,2025-08-27 02:00:00+10:00,-7.0
2025-11-14 08:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,0.56572,0.56445,0.56445,0.56375,0.5655,1.5,7.0,15,2025-11-13 15:00:00+10:00,WIN,0.5655,2025-11-14 08:00:00+10:00,10.5
2025-12-11 05:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,0.58054,0.57893,0.58054,0.58124,0.57949,1.5,7.0,1068,2025-10-09 12:00:00+10:00,WIN,0.57949,2025-12-11 05:00:00+10:00,10.5
2025-12-19 17:00:00+10:00,BUY,Bull_BoS,bottom,with,counter,0.57517,0.57457,0.57457,0.57387,0.57562,1.5,7.0,280,2025-12-03 22:00:00+10:00,WIN,0.57562,2025-12-19 17:00:00+10:00,10.5
