entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2025-01-14 07:00:00+10:00,SELL,Supply,mid,with,with,1.025,1.02384,1.02442,1.026,1.02205,1.5,15.8,18,0.8,2025-01-13 13:00:00+10:00,WIN,1.02205,2025-01-14 07:00:00+10:00,23.7
2025-01-15 02:00:00+10:00,SELL,Supply,mid,with,counter,1.03095,1.02988,1.03042,1.03195,1.02811,1.5,15.3,51,2.1,2025-01-10 23:00:00+10:00,WIN,1.02811,2025-01-15 03:00:00+10:00,23.1
2025-02-14 23:00:00+10:00,SELL,Supply,bottom,with,counter,1.0493,1.04858,1.0493,1.0503,1.0478,1.5,10.0,326,13.6,2025-01-28 09:00:00+10:00,WIN,1.0478,2025-02-14 23:00:00+10:00,15.0
2025-03-04 00:00:00+10:00,SELL,Supply,bottom,with,counter,1.04874,1.04734,1.04874,1.04974,1.04724,1.5,10.0,49,2.0,2025-02-27 23:00:00+10:00,WIN,1.04724,2025-03-04 00:00:00+10:00,15.0
2025-04-09 17:00:00+10:00,BUY,Demand,bottom,with,with,1.10359,1.10096,1.10096,1.09996,1.10246,1.5,10.0,3,0.1,2025-04-09 14:00:00+10:00,WIN,1.10246,2025-04-09 17:00:00+10:00,15.0
2025-04-23 19:00:00+10:00,SELL,Supply,bottom,with,with,1.14342,1.14175,1.14342,1.14442,1.14192,1.5,10.0,12,0.5,2025-04-23 07:00:00+10:00,WIN,1.14192,2025-04-23 19:00:00+10:00,15.0
2025-05-06 13:00:00+10:00,SELL,Supply,mid,with,with,1.13201,1.13099,1.1315,1.13301,1.12924,1.5,15.1,2,0.1,2025-05-06 10:00:00+10:00,LOSS,1.13301,2025-05-06 16:00:00+10:00,-15.1
2025-06-06 23:00:00+10:00,BUY,Demand,bottom,with,counter,1.13873,1.13748,1.13748,1.13648,1.13898,1.5,10.0,49,2.0,2025-06-04 22:00:00+10:00,WIN,1.13898,2025-06-06 23:00:00+10:00,15.0
2025-07-09 00:00:00+10:00,BUY,Demand,bottom,with,counter,1.16983,1.16843,1.16843,1.16743,1.16993,1.5,10.0,176,7.3,2025-06-27 16:00:00+10:00,WIN,1.16993,2025-07-09 00:00:00+10:00,15.0
2025-07-11 23:00:00+10:00,SELL,Supply,bottom,with,with,1.17074,1.16997,1.17074,1.17174,1.16924,1.5,10.0,13,0.5,2025-07-11 10:00:00+10:00,WIN,1.16924,2025-07-11 23:00:00+10:00,15.0
2025-07-18 10:00:00+10:00,SELL,Supply,bottom,with,with,1.16273,1.16159,1.16273,1.16373,1.16123,1.5,10.0,18,0.8,2025-07-17 16:00:00+10:00,WIN,1.16123,2025-07-18 15:00:00+10:00,15.0
2025-07-29 19:00:00+10:00,SELL,Supply,mid,with,with,1.15903,1.15747,1.15825,1.16003,1.15558,1.5,17.8,3,0.1,2025-07-29 16:00:00+10:00,WIN,1.15558,2025-07-29 21:00:00+10:00,26.7
2025-08-15 23:00:00+10:00,SELL,Supply,bottom,counter,counter,1.17067,1.16969,1.17067,1.17167,1.16917,1.5,10.0,31,1.3,2025-08-14 16:00:00+10:00,WIN,1.16917,2025-08-15 23:00:00+10:00,15.0
2025-08-22 22:00:00+10:00,SELL,Supply,mid,with,with,1.16159,1.16041,1.161,1.16259,1.15862,1.5,15.9,8,0.3,2025-08-22 13:00:00+10:00,LOSS,1.16259,2025-08-23 00:00:00+10:00,-15.9
2025-08-26 17:00:00+10:00,BUY,Demand,bottom,counter,counter,1.16225,1.16125,1.16125,1.16025,1.16275,1.5,10.0,7,0.3,2025-08-26 10:00:00+10:00,LOSS,1.16025,2025-08-26 17:00:00+10:00,-10.0
2025-09-19 23:00:00+10:00,SELL,Supply,mid,with,with,1.17686,1.17564,1.17625,1.17786,1.17384,1.5,16.1,2,0.1,2025-09-19 21:00:00+10:00,WIN,1.17384,2025-09-19 23:00:00+10:00,24.1
2025-10-01 19:00:00+10:00,BUY,Demand,bottom,with,counter,1.17398,1.17324,1.17324,1.17224,1.17474,1.5,10.0,5,0.2,2025-10-01 14:00:00+10:00,WIN,1.17474,2025-10-01 19:00:00+10:00,15.0
2025-10-15 17:00:00+10:00,SELL,Supply,mid,with,counter,1.16484,1.16383,1.16433,1.16584,1.16208,1.5,15.1,96,4.0,2025-10-09 16:00:00+10:00,WIN,1.16208,2025-10-15 20:00:00+10:00,22.5
2025-10-29 00:00:00+10:00,SELL,Supply,mid,counter,counter,1.16651,1.16547,1.16599,1.16751,1.16371,1.5,15.2,2,0.1,2025-10-28 22:00:00+10:00,WIN,1.16371,2025-10-29 00:00:00+10:00,22.8
2025-11-04 03:00:00+10:00,SELL,Supply,mid,with,with,1.15415,1.15335,1.15375,1.15515,1.15165,1.5,14.0,9,0.4,2025-11-03 18:00:00+10:00,WIN,1.15165,2025-11-04 07:00:00+10:00,21.0
2025-11-12 19:00:00+10:00,BUY,Demand,bottom,with,with,1.15778,1.15685,1.15685,1.15585,1.15835,1.5,10.0,20,0.8,2025-11-11 23:00:00+10:00,WIN,1.15835,2025-11-13 01:00:00+10:00,15.0
2026-01-28 18:00:00+10:00,BUY,Demand,bottom,with,with,1.19875,1.19713,1.19713,1.19613,1.19863,1.5,10.0,12,0.5,2026-01-28 06:00:00+10:00,WIN,1.19863,2026-01-28 18:00:00+10:00,15.0
2026-02-19 05:00:00+10:00,BUY,Demand,bottom,counter,counter,1.17933,1.17859,1.17859,1.17759,1.18009,1.5,10.0,198,8.2,2026-02-06 23:00:00+10:00,WIN,1.18009,2026-02-19 16:00:00+10:00,15.0
2026-02-23 21:00:00+10:00,BUY,Demand,bottom,with,counter,1.17962,1.17827,1.17827,1.17727,1.17977,1.5,10.0,12,0.5,2026-02-23 09:00:00+10:00,WIN,1.17977,2026-02-23 21:00:00+10:00,15.0
2026-03-03 16:00:00+10:00,BUY,Demand,bottom,with,counter,1.16725,1.16621,1.16621,1.16521,1.16771,1.5,10.0,719,30.0,2026-01-20 17:00:00+10:00,LOSS,1.16521,2026-03-03 17:00:00+10:00,-10.0
2026-03-13 01:00:00+10:00,BUY,Demand,bottom,counter,counter,1.15296,1.15126,1.15126,1.15026,1.15276,1.5,10.0,82,3.4,2026-03-09 15:00:00+10:00,WIN,1.15276,2026-03-13 01:00:00+10:00,15.0
2026-04-01 02:00:00+10:00,SELL,Supply,mid,with,counter,1.15652,1.15525,1.15588,1.15752,1.15343,1.5,16.3,2,0.1,2026-03-26 21:00:00+10:00,WIN,1.15343,2026-04-01 02:00:00+10:00,24.5
2026-04-08 05:00:00+10:00,SELL,Supply,bottom,counter,counter,1.1598,1.15869,1.1598,1.1608,1.1583,1.5,10.0,90,3.8,2026-04-02 11:00:00+10:00,WIN,1.1583,2026-04-08 05:00:00+10:00,15.0
2026-04-18 03:00:00+10:00,BUY,Demand,bottom,with,with,1.17994,1.17912,1.17912,1.17812,1.18062,1.5,10.0,5,0.2,2026-04-17 22:00:00+10:00,LOSS,1.17812,2026-04-18 04:00:00+10:00,-10.0
2026-05-12 21:00:00+10:00,BUY,Demand,bottom,with,counter,1.17484,1.17372,1.17372,1.17272,1.17522,1.5,10.0,51,2.1,2026-05-08 18:00:00+10:00,LOSS,1.17272,2026-05-12 23:00:00+10:00,-10.0
2026-05-15 20:00:00+10:00,SELL,Supply,bottom,with,with,1.16553,1.16465,1.16553,1.16653,1.16403,1.5,10.0,5,0.2,2026-05-15 15:00:00+10:00,WIN,1.16403,2026-05-15 20:00:00+10:00,15.0
2026-05-19 05:00:00+10:00,SELL,Supply,mid,with,with,1.16563,1.16442,1.16502,1.16663,1.16262,1.5,16.0,1,0.0,2026-05-19 04:00:00+10:00,WIN,1.16262,2026-05-19 18:00:00+10:00,24.0
2026-05-20 15:00:00+10:00,BUY,Demand,bottom,with,counter,1.1605,1.1592,1.1592,1.1582,1.1607,1.5,10.0,727,30.3,2026-04-08 08:00:00+10:00,WIN,1.1607,2026-05-21 00:00:00+10:00,15.0
2026-06-01 13:00:00+10:00,BUY,Demand,bottom,with,with,1.16531,1.16416,1.16416,1.16316,1.16566,1.5,10.0,13,0.5,2026-05-30 00:00:00+10:00,WIN,1.16566,2026-06-01 16:00:00+10:00,15.0
2026-06-02 16:00:00+10:00,SELL,Supply,bottom,with,counter,1.16506,1.16418,1.16506,1.16606,1.16356,1.5,10.0,17,0.7,2026-06-01 23:00:00+10:00,WIN,1.16356,2026-06-03 01:00:00+10:00,15.0
