time,open,high,low,close
1737932400,0.62996,0.63031,0.62907,0.62934
1737936000,0.62934,0.62982,0.62901,0.62943
1737939600,0.62942,0.6302,0.62857,0.62879
1737943200,0.62878,0.62902,0.62824,0.62873
1737946800,0.62871,0.63019,0.62863,0.62961
1737950400,0.62964,0.62976,0.62875,0.62915
1737954000,0.62916,0.62918,0.62855,0.62908
1737957600,0.62909,0.62926,0.62811,0.6285
1737961200,0.62847,0.62877,0.62781,0.62783
1737964800,0.62787,0.62948,0.62766,0.62942
1737968400,0.62938,0.62971,0.62879,0.62927
1737972000,0.62927,0.63029,0.62925,0.62976
1737975600,0.62978,0.63027,0.62953,0.62995
1737979200,0.62996,0.6308,0.62987,0.6304
1737982800,0.63038,0.63068,0.62885,0.62926
1737986400,0.62923,0.62945,0.62828,0.62863
1737990000,0.62862,0.62868,0.62751,0.62846
1737993600,0.62845,0.62848,0.62775,0.62778
1737997200,0.62779,0.62812,0.62748,0.62768
1738000800,0.62766,0.62822,0.62749,0.62784
1738004400,0.62785,0.62849,0.6276,0.62844
1738008000,0.6284,0.6291,0.62818,0.62909
1738011600,0.62909,0.62959,0.62905,0.62922
1738015200,0.62892,0.62934,0.62892,0.62925
1738018800,0.62927,0.62933,0.62566,0.62594
1738022400,0.62594,0.62691,0.62536,0.62657
1738026000,0.62655,0.62739,0.62524,0.62577
1738029600,0.62568,0.62645,0.62518,0.62586
1738033200,0.62584,0.62607,0.62513,0.62514
