entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,origin_time,result,exit_price,exit_time,pnl_pips
2023-02-17 02:00:00+10:00,SELL,Bear_BoS,bottom,with,with,1842.22,1834.44,1842.22,1847.22,1834.72,1.5,50.0,3,2023-02-16 11:00:00+10:00,WIN,1834.72,2023-02-17 02:00:00+10:00,75.0
2023-03-02 01:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1841.64,1833.84,1833.84,1828.84,1841.34,1.5,50.0,1,2023-03-01 23:00:00+10:00,WIN,1841.34,2023-03-02 01:00:00+10:00,75.0
2023-03-02 17:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1838.0,1830.4,1830.4,1825.4,1837.9,1.5,50.0,18,2023-03-01 19:00:00+10:00,WIN,1837.9,2023-03-03 00:00:00+10:00,75.0
2023-03-11 00:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1859.28,1853.56,1859.28,1864.28,1851.78,1.5,50.0,401,2023-02-15 11:00:00+10:00,WIN,1851.78,2023-03-11 00:00:00+10:00,75.0
2023-03-13 17:00:00+10:00,BUY,Bull_BoS,bottom,with,with,1882.09,1872.13,1872.13,1867.13,1879.63,1.5,50.0,5,2023-03-13 11:00:00+10:00,WIN,1879.63,2023-03-13 18:00:00+10:00,75.0
2023-03-27 22:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1950.77,1944.94,1944.94,1939.94,1952.44,1.5,50.0,63,2023-03-23 03:00:00+10:00,WIN,1952.44,2023-03-27 22:00:00+10:00,75.0
2023-05-26 10:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1943.49,1937.04,1937.04,1932.04,1944.54,1.5,50.0,1044,2023-03-22 22:00:00+10:00,WIN,1944.54,2023-05-26 11:00:00+10:00,75.0
2023-05-31 15:00:00+10:00,SELL,Bear_BoS,bottom,with,counter,1964.76,1957.46,1964.76,1969.76,1957.26,1.5,50.0,83,2023-05-25 18:00:00+10:00,WIN,1957.26,2023-05-31 17:00:00+10:00,75.0
2023-06-09 00:00:00+10:00,SELL,Bear_BoS,bottom,counter,counter,1970.16,1958.02,1970.16,1975.16,1962.66,1.5,50.0,23,2023-06-07 23:00:00+10:00,WIN,1962.66,2023-06-09 03:00:00+10:00,75.0
2023-06-15 15:00:00+10:00,BUY,Bull_BoS,bottom,counter,counter,1940.86,1931.99,1931.99,1926.99,1939.49,1.5,50.0,272,2023-05-30 15:00:00+10:00,WIN,1939.49,2023-06-15 15:00:00+10:00,75.0
