entry_time,type,zone_type,entry_mode,trend_at_origin,trend_at_entry,zone_top,zone_bottom,entry_price,sl_price,tp_price,rr_applied,risk_pips,zone_age_bars,zone_age_days,formed_time,result,exit_price,exit_time,pnl_pips
2025-01-09 21:00:00+10:00,SELL,Supply,mid,with,with,0.56005,0.55919,0.55962,0.56155,0.55672,1.5,19.3,2,0.1,2025-01-09 17:00:00+10:00,WIN,0.55672,2025-01-10 23:00:00+10:00,28.9
2025-01-14 07:00:00+10:00,SELL,Supply,mid,with,with,0.55879,0.55791,0.55835,0.56029,0.55544,1.5,19.4,32,1.3,2025-01-10 23:00:00+10:00,LOSS,0.56029,2025-01-14 09:00:00+10:00,-19.4
2025-02-04 15:00:00+10:00,BUY,Demand,bottom,with,counter,0.55983,0.55883,0.55883,0.55733,0.56108,1.5,15.0,8,0.3,2025-02-04 07:00:00+10:00,WIN,0.56108,2025-02-04 19:00:00+10:00,22.5
2025-02-05 20:00:00+10:00,SELL,Supply,mid,with,counter,0.56955,0.56862,0.56909,0.57105,0.56614,1.5,19.6,154,6.4,2025-01-28 09:00:00+10:00,WIN,0.56614,2025-02-06 17:00:00+10:00,29.5
2025-02-13 02:00:00+10:00,SELL,Supply,mid,with,with,0.56442,0.56371,0.56407,0.56592,0.56128,1.5,18.5,3,0.1,2025-02-12 23:00:00+10:00,LOSS,0.56592,2025-02-13 03:00:00+10:00,-18.5
2025-03-05 19:00:00+10:00,SELL,Supply,mid,with,counter,0.56877,0.56798,0.56838,0.57027,0.56553,1.5,18.9,92,3.8,2025-02-27 23:00:00+10:00,LOSS,0.57027,2025-03-06 00:00:00+10:00,-18.9
2025-05-15 07:00:00+10:00,BUY,Demand,bottom,with,counter,0.58988,0.58873,0.58873,0.58723,0.59098,1.5,15.0,33,1.4,2025-05-13 22:00:00+10:00,WIN,0.59098,2025-05-15 11:00:00+10:00,22.5
2025-05-19 11:00:00+10:00,SELL,Supply,mid,with,with,0.59,0.58901,0.5895,0.5915,0.58651,1.5,19.9,8,0.3,2025-05-17 00:00:00+10:00,LOSS,0.5915,2025-05-19 20:00:00+10:00,-20.0
2025-05-27 07:00:00+10:00,BUY,Demand,bottom,with,with,0.59971,0.59898,0.59898,0.59748,0.60123,1.5,15.0,20,0.8,2025-05-26 11:00:00+10:00,LOSS,0.59748,2025-05-27 15:00:00+10:00,-15.0
2025-06-20 09:00:00+10:00,SELL,Supply,mid,with,with,0.60012,0.59922,0.59967,0.60162,0.59674,1.5,19.5,14,0.6,2025-06-19 15:00:00+10:00,WIN,0.59674,2025-06-21 00:00:00+10:00,29.3
2025-06-23 18:00:00+10:00,BUY,Demand,bottom,with,counter,0.59204,0.59129,0.59129,0.58979,0.59354,1.5,15.0,505,21.0,2025-05-23 17:00:00+10:00,LOSS,0.58979,2025-06-23 19:00:00+10:00,-15.0
2025-07-08 10:00:00+10:00,SELL,Supply,mid,with,with,0.60168,0.60094,0.60131,0.60318,0.59851,1.5,18.7,8,0.3,2025-07-08 02:00:00+10:00,LOSS,0.60318,2025-07-08 14:00:00+10:00,-18.7
2025-07-30 11:00:00+10:00,SELL,Supply,mid,with,with,0.59718,0.59631,0.59675,0.59868,0.59384,1.5,19.3,3,0.1,2025-07-29 16:00:00+10:00,WIN,0.59384,2025-07-30 22:00:00+10:00,29.1
